id,code,service,usedInTrip,brand,model,productionYear,floorHeight,passengersDoors
145822,1073,012-04,3074140,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopod這gowy,12
145826,1077,012-15,3071843,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopod這gowy,12
145753,1063,012-09,3070078,Pesa  Bydgoszcz  S.A.,128NG,2020,Pojazd niskopod這gowy,12
145745,1060,012-07,3060325,Pesa  Bydgoszcz  S.A.,128NG,2019,Pojazd niskopod這gowy,12
