trip,stop,timestamp,delay,variant,status
2869278,14538,2022-04-08 16:18:07,67,T201R12,REALTIME
2869835,2037,2022-04-08 16:19:00,60,T201R12,REALTIME
2869278,14536,2022-04-08 16:19:57,57,T201R12,REALTIME
2869835,2039,2022-04-08 16:19:51,51,T201R12,REALTIME
2869835,2041,2022-04-08 16:21:10,70,T201R12,REALTIME
2873737,2015,2022-04-08 16:22:00,None,T201R12,SCHEDULED
2869835,2043,2022-04-08 16:22:21,81,T201R12,REALTIME
2869835,202,2022-04-08 16:28:11,311,T201R12,REALTIME
2867242,14825,2022-04-08 16:23:02,2,T201R12,REALTIME
2869278,2150,2022-04-08 16:23:31,91,T201R12,REALTIME
2873737,2017,2022-04-08 16:23:00,None,T201R12,SCHEDULED
2869278,2148,2022-04-08 16:24:28,88,T201R12,REALTIME
2873737,2019,2022-04-08 16:25:00,None,T201R12,SCHEDULED
2869278,2146,2022-04-08 16:25:21,81,T201R12,REALTIME
2867242,14827,2022-04-08 16:26:34,34,T201R12,REALTIME
2869278,2144,2022-04-08 16:26:41,101,T201R12,REALTIME
2873737,2021,2022-04-08 16:27:00,None,T201R12,SCHEDULED
2869278,2142,2022-04-08 16:27:56,116,T201R12,REALTIME
2873737,2023,2022-04-08 16:28:00,None,T201R12,SCHEDULED
2867242,14821,2022-04-08 16:29:27,87,T201R12,REALTIME
2869278,2140,2022-04-08 16:29:49,109,T201R12,REALTIME
2867242,14819,2022-04-08 16:29:45,45,T201R12,REALTIME
2873737,2025,2022-04-08 16:30:09,9,T201R12,REALTIME
2867242,14818,2022-04-08 16:31:14,74,T201R12,REALTIME
2867242,14815,2022-04-08 16:32:00,60,T201R12,REALTIME
2869278,2138,2022-04-08 16:32:08,68,T201R12,REALTIME
2873737,2027,2022-04-08 16:32:08,8,T201R12,REALTIME
2867242,14547,2022-04-08 16:32:59,59,T201R12,REALTIME
2867242,2007,2022-04-08 16:57:00,None,T201R12,SCHEDULED
2867242,2009,2022-04-08 16:58:00,None,T201R12,SCHEDULED
2867242,2011,2022-04-08 17:00:00,None,T201R12,SCHEDULED
2873737,2029,2022-04-08 16:33:36,36,T201R12,REALTIME
2867242,14546,2022-04-08 16:34:21,21,T201R12,REALTIME
2873737,2031,2022-04-08 16:34:53,53,T201R12,REALTIME
2869278,2001,2022-04-08 16:35:56,176,T201R12,REALTIME
2873737,2033,2022-04-08 16:35:51,51,T201R12,REALTIME
2867242,14540,2022-04-08 16:37:01,61,T201R12,REALTIME
2867242,14538,2022-04-08 16:37:21,21,T201R12,REALTIME
2873737,2035,2022-04-08 16:37:21,21,T201R12,REALTIME
2867242,2001,2022-04-08 16:53:45,45,T201R12,REALTIME
2869278,2005,2022-04-08 16:38:12,132,T201R12,REALTIME
2873737,2037,2022-04-08 16:38:30,30,T201R12,REALTIME
2867242,14536,2022-04-08 16:38:47,-12,T201R12,REALTIME
2873737,2039,2022-04-08 16:39:27,27,T201R12,REALTIME
2873737,2041,2022-04-08 16:40:05,5,T201R12,REALTIME
2869278,2009,2022-04-08 16:40:35,155,T201R12,REALTIME
2873737,2043,2022-04-08 16:41:13,13,T201R12,REALTIME
2867242,2150,2022-04-08 16:42:06,6,T201R12,REALTIME
2869278,2011,2022-04-08 16:42:06,126,T201R12,REALTIME
2873737,202,2022-04-08 16:43:00,None,T201R12,SCHEDULED
2870527,14825,2022-04-08 16:43:01,1,T201R12,REALTIME
2867242,2148,2022-04-08 16:43:08,8,T201R12,REALTIME
2869278,2015,2022-04-08 16:43:49,109,T201R12,REALTIME
2867242,2146,2022-04-08 16:44:06,6,T201R12,REALTIME
2869278,2017,2022-04-08 16:44:16,76,T201R12,REALTIME
2867242,2144,2022-04-08 16:45:00,None,T201R12,SCHEDULED
2867242,2142,2022-04-08 16:46:07,7,T201R12,REALTIME
2870527,14827,2022-04-08 16:46:34,34,T201R12,REALTIME
2869278,2019,2022-04-08 16:46:09,69,T201R12,REALTIME
2869278,2021,2022-04-08 16:47:38,38,T201R12,REALTIME
2870527,14821,2022-04-08 16:48:41,41,T201R12,REALTIME
2870527,14819,2022-04-08 16:49:21,21,T201R12,REALTIME
2867242,2140,2022-04-08 16:48:33,33,T201R12,REALTIME
2869278,2023,2022-04-08 16:49:44,104,T201R12,REALTIME
2870527,14818,2022-04-08 16:50:48,48,T201R12,REALTIME
2869278,2025,2022-04-08 16:52:06,126,T201R12,REALTIME
2867242,2138,2022-04-08 16:53:35,155,T201R12,REALTIME
2870527,14815,2022-04-08 16:52:46,106,T201R12,REALTIME
2869278,2027,2022-04-08 16:52:22,22,T201R12,REALTIME
2870527,14547,2022-04-08 16:53:46,106,T201R12,REALTIME
2869278,2029,2022-04-08 16:54:08,68,T201R12,REALTIME
2870527,14546,2022-04-08 16:54:54,54,T201R12,REALTIME
2869278,2031,2022-04-08 16:54:52,52,T201R12,REALTIME
2870527,14540,2022-04-08 16:56:30,30,T201R12,REALTIME
2867242,2005,2022-04-08 16:56:00,None,T201R12,SCHEDULED
2869278,2033,2022-04-08 16:56:26,86,T201R12,REALTIME
2869278,2035,2022-04-08 16:57:40,40,T201R12,REALTIME
2870527,14538,2022-04-08 16:58:19,79,T201R12,REALTIME
2869278,2037,2022-04-08 16:59:02,62,T201R12,REALTIME
2870527,14536,2022-04-08 16:59:29,29,T201R12,REALTIME
2869278,2039,2022-04-08 17:00:01,61,T201R12,REALTIME
2869278,2041,2022-04-08 17:01:27,87,T201R12,REALTIME
2867242,2015,2022-04-08 17:01:58,-2,T201R12,REALTIME
2869278,2043,2022-04-08 17:02:33,93,T201R12,REALTIME
2871696,14825,2022-04-08 17:03:00,None,T201R12,SCHEDULED
2870527,2150,2022-04-08 17:03:18,78,T201R12,REALTIME
2869278,202,2022-04-08 17:13:03,603,T201R12,REALTIME
2870527,2148,2022-04-08 17:04:16,76,T201R12,REALTIME
2867242,2017,2022-04-08 17:04:07,67,T201R12,REALTIME
2870527,2146,2022-04-08 17:04:44,44,T201R12,REALTIME
2871696,14827,2022-04-08 17:06:00,None,T201R12,SCHEDULED
2870527,2144,2022-04-08 17:06:15,75,T201R12,REALTIME
2867242,2019,2022-04-08 17:06:04,64,T201R12,REALTIME
2870527,2142,2022-04-08 17:06:33,33,T201R12,REALTIME
2867242,2021,2022-04-08 17:07:47,47,T201R12,REALTIME
2871696,14821,2022-04-08 17:08:00,None,T201R12,SCHEDULED
2871696,14819,2022-04-08 17:09:00,None,T201R12,SCHEDULED
2870527,2140,2022-04-08 17:10:00,120,T201R12,REALTIME
2867242,2023,2022-04-08 17:09:35,95,T201R12,REALTIME
2871696,14818,2022-04-08 17:10:04,4,T201R12,REALTIME
2871696,2009,2022-04-08 17:39:13,73,T201R12,REALTIME
2871696,2011,2022-04-08 17:40:31,31,T201R12,REALTIME
2871696,14815,2022-04-08 17:11:00,None,T201R12,SCHEDULED
2867242,2025,2022-04-08 17:12:07,127,T201R12,REALTIME
2871696,14547,2022-04-08 17:12:00,None,T201R12,SCHEDULED
2870527,2138,2022-04-08 17:12:32,92,T201R12,REALTIME
2867242,2027,2022-04-08 17:12:46,46,T201R12,REALTIME
2871696,14546,2022-04-08 17:14:00,None,T201R12,SCHEDULED
2867242,2029,2022-04-08 17:14:08,68,T201R12,REALTIME
2867242,2031,2022-04-08 17:15:10,70,T201R12,REALTIME
2870527,2001,2022-04-08 17:15:50,170,T201R12,REALTIME
2871696,14540,2022-04-08 17:16:57,57,T201R12,REALTIME
2867242,2033,2022-04-08 17:16:11,71,T201R12,REALTIME
2871696,14538,2022-04-08 17:17:11,11,T201R12,REALTIME
2870527,2005,2022-04-08 17:18:28,148,T201R12,REALTIME
2867242,2035,2022-04-08 17:18:05,65,T201R12,REALTIME
2870527,2007,2022-04-08 17:18:45,105,T201R12,REALTIME
2871696,14536,2022-04-08 17:19:00,None,T201R12,SCHEDULED
2867242,2037,2022-04-08 17:19:25,85,T201R12,REALTIME
2870527,2009,2022-04-08 17:19:49,109,T201R12,REALTIME
2867242,2039,2022-04-08 17:20:34,94,T201R12,REALTIME
2875819,14825,2022-04-08 17:21:15,15,T201R12,REALTIME
2870527,2011,2022-04-08 17:21:43,103,T201R12,REALTIME
2867242,2041,2022-04-08 17:22:10,130,T201R12,REALTIME
2870527,2015,2022-04-08 17:23:45,105,T201R12,REALTIME
2871696,2150,2022-04-08 17:23:00,60,T201R12,REALTIME
2867242,2043,2022-04-08 17:23:27,147,T201R12,REALTIME
2871696,2148,2022-04-08 17:23:56,56,T201R12,REALTIME
2870527,2017,2022-04-08 17:23:54,54,T201R12,REALTIME
2867242,202,2022-04-08 17:33:03,603,T201R12,REALTIME
2870527,2019,2022-04-08 17:25:38,38,T201R12,REALTIME
2875819,14827,2022-04-08 17:33:48,588,T201R12,REALTIME
2871696,2146,2022-04-08 17:25:23,83,T201R12,REALTIME
2871696,2144,2022-04-08 17:27:24,144,T201R12,REALTIME
2875819,2007,2022-04-08 17:55:00,None,T201R12,SCHEDULED
2870527,2021,2022-04-08 17:27:00,None,T201R12,SCHEDULED
2871696,2142,2022-04-08 17:28:27,147,T201R12,REALTIME
2870527,2023,2022-04-08 17:28:00,None,T201R12,SCHEDULED
2875819,2009,2022-04-08 17:56:23,23,T201R12,REALTIME
2871696,2140,2022-04-08 17:30:47,167,T201R12,REALTIME
2870527,2025,2022-04-08 17:30:42,42,T201R12,REALTIME
2875819,2005,2022-04-08 17:54:00,None,T201R12,SCHEDULED
2870527,2027,2022-04-08 17:32:00,None,T201R12,SCHEDULED
2870527,2029,2022-04-08 17:33:00,None,T201R12,SCHEDULED
2871696,2138,2022-04-08 17:33:18,138,T201R12,REALTIME
2870527,2031,2022-04-08 17:34:00,None,T201R12,SCHEDULED
2871696,2001,2022-04-08 17:35:28,148,T201R12,REALTIME
2870527,2033,2022-04-08 17:35:00,None,T201R12,SCHEDULED
2875819,14821,2022-04-08 17:35:54,594,T201R12,REALTIME
2875819,2029,2022-04-08 18:27:18,978,T201R12,REALTIME
2875819,14819,2022-04-08 17:36:35,575,T201R12,REALTIME
2875819,14818,2022-04-08 17:37:36,576,T201R12,REALTIME
2875819,14815,2022-04-08 17:38:34,574,T201R12,REALTIME
2875819,14547,2022-04-08 17:39:23,563,T201R12,REALTIME
2875819,14546,2022-04-08 17:40:37,517,T201R12,REALTIME
2875819,14540,2022-04-08 17:42:29,509,T201R12,REALTIME
2875819,14538,2022-04-08 17:43:34,514,T201R12,REALTIME
2871696,2005,2022-04-08 17:37:03,63,T201R12,REALTIME
2870527,2035,2022-04-08 17:37:00,None,T201R12,SCHEDULED
2875819,14536,2022-04-08 17:37:00,None,T201R12,SCHEDULED
2871696,2007,2022-04-08 17:38:02,62,T201R12,REALTIME
2870527,2037,2022-04-08 17:38:00,None,T201R12,SCHEDULED
2870527,2039,2022-04-08 17:39:00,None,T201R12,SCHEDULED
2870527,2041,2022-04-08 17:40:00,None,T201R12,SCHEDULED
2870527,2043,2022-04-08 17:41:00,None,T201R12,SCHEDULED
2869837,14825,2022-04-08 17:41:20,20,T201R12,REALTIME
2869837,2007,2022-04-08 18:15:00,None,T201R12,SCHEDULED
2869837,2009,2022-04-08 18:16:00,None,T201R12,SCHEDULED
2871696,2015,2022-04-08 17:43:45,105,T201R12,REALTIME
2870527,202,2022-04-08 17:43:00,None,T201R12,SCHEDULED
2869837,14827,2022-04-08 17:44:19,19,T201R12,REALTIME
2871696,2017,2022-04-08 17:43:47,47,T201R12,REALTIME
2871696,2019,2022-04-08 17:45:26,26,T201R12,REALTIME
2869837,14821,2022-04-08 17:46:00,None,T201R12,SCHEDULED
2869837,2011,2022-04-08 18:18:00,None,T201R12,SCHEDULED
2869837,2019,2022-04-08 18:24:27,87,T201R12,REALTIME
2871696,2021,2022-04-08 17:47:00,None,T201R12,SCHEDULED
2869837,14819,2022-04-08 17:47:00,None,T201R12,SCHEDULED
2869837,14818,2022-04-08 17:47:47,-12,T201R12,REALTIME
2871696,2023,2022-04-08 17:48:00,None,T201R12,SCHEDULED
2869837,14815,2022-04-08 17:49:21,21,T201R12,REALTIME
2869837,14547,2022-04-08 17:50:00,None,T201R12,SCHEDULED
2871696,2025,2022-04-08 17:50:32,32,T201R12,REALTIME
2875819,2150,2022-04-08 17:50:12,612,T201R12,REALTIME
2875819,2148,2022-04-08 17:50:12,552,T201R12,REALTIME
2875819,2146,2022-04-08 17:50:50,530,T201R12,REALTIME
2869837,2025,2022-04-08 18:28:54,54,T201R12,REALTIME
2875819,2144,2022-04-08 17:51:51,531,T201R12,REALTIME
2869837,14546,2022-04-08 17:52:00,None,T201R12,SCHEDULED
2871696,2027,2022-04-08 17:52:00,None,T201R12,SCHEDULED
2875819,2142,2022-04-08 17:52:48,528,T201R12,REALTIME
2869837,2023,2022-04-08 18:26:53,53,T201R12,REALTIME
2871696,2029,2022-04-08 17:52:55,-4,T201R12,REALTIME
2875819,2140,2022-04-08 17:54:21,501,T201R12,REALTIME
2875819,2138,2022-04-08 17:58:02,542,T201R12,REALTIME
2875819,2001,2022-04-08 17:59:15,495,T201R12,REALTIME
2869837,14540,2022-04-08 17:54:33,33,T201R12,REALTIME
2871696,2031,2022-04-08 17:54:00,None,T201R12,SCHEDULED
2869837,14538,2022-04-08 17:55:00,None,T201R12,SCHEDULED
2871696,2033,2022-04-08 17:55:12,12,T201R12,REALTIME
2869837,2027,2022-04-08 18:30:04,4,T201R12,REALTIME
2869837,14536,2022-04-08 17:57:00,None,T201R12,SCHEDULED
2869837,2029,2022-04-08 18:31:13,13,T201R12,REALTIME
2871696,2035,2022-04-08 17:56:53,-6,T201R12,REALTIME
2875819,2011,2022-04-08 17:58:21,21,T201R12,REALTIME
2871696,2037,2022-04-08 17:58:00,None,T201R12,SCHEDULED
2871696,2039,2022-04-08 17:59:00,None,T201R12,SCHEDULED
2869837,2031,2022-04-08 18:32:46,46,T201R12,REALTIME
2869837,2150,2022-04-08 18:00:00,None,T201R12,SCHEDULED
2871696,2041,2022-04-08 18:00:19,19,T201R12,REALTIME
2869837,2148,2022-04-08 18:01:00,0,T201R12,REALTIME
2875819,2015,2022-04-08 18:02:08,128,T201R12,REALTIME
2871696,2043,2022-04-08 18:01:34,34,T201R12,REALTIME
2869837,2146,2022-04-08 18:02:26,26,T201R12,REALTIME
2871696,202,2022-04-08 18:03:00,None,T201R12,SCHEDULED
2873739,14825,2022-04-08 18:02:52,112,T201R12,REALTIME
2869837,2144,2022-04-08 18:03:12,12,T201R12,REALTIME
2875819,2017,2022-04-08 18:03:18,138,T201R12,REALTIME
2869837,2142,2022-04-08 18:04:20,20,T201R12,REALTIME
2869837,202,2022-04-08 19:01:01,1201,T201R12,REALTIME
2869837,2140,2022-04-08 18:07:20,80,T201R12,REALTIME
2869837,2138,2022-04-08 18:11:26,146,T201R12,REALTIME
2869837,2001,2022-04-08 18:11:49,49,T201R12,REALTIME
2873739,14827,2022-04-08 18:12:07,487,T201R12,REALTIME
2869837,2005,2022-04-08 18:14:00,None,T201R12,SCHEDULED
2873739,14821,2022-04-08 18:15:23,563,T201R12,REALTIME
2873739,14819,2022-04-08 18:15:33,513,T201R12,REALTIME
2873739,202,2022-04-08 19:01:00,None,T201R12,SCHEDULED
2873739,14818,2022-04-08 18:16:37,517,T201R12,REALTIME
2873739,14815,2022-04-08 18:18:36,576,T201R12,REALTIME
2873739,14547,2022-04-08 18:19:35,575,T201R12,REALTIME
2873739,14546,2022-04-08 18:20:05,485,T201R12,REALTIME
2869837,2015,2022-04-08 18:19:32,-28,T201R12,REALTIME
2875819,2019,2022-04-08 18:20:42,1062,T201R12,REALTIME
2869837,2017,2022-04-08 18:21:33,33,T201R12,REALTIME
2869280,14825,2022-04-08 18:21:56,56,T201R12,REALTIME
2873739,14540,2022-04-08 18:22:53,533,T201R12,REALTIME
2875819,2021,2022-04-08 18:21:50,1010,T201R12,REALTIME
2875819,2023,2022-04-08 18:23:02,1022,T201R12,REALTIME
2873739,14538,2022-04-08 18:24:01,541,T201R12,REALTIME
2875819,2025,2022-04-08 18:24:53,1013,T201R12,REALTIME
2875819,2027,2022-04-08 18:26:16,976,T201R12,REALTIME
2875819,2031,2022-04-08 18:28:39,999,T201R12,REALTIME
2875819,2033,2022-04-08 18:29:35,995,T201R12,REALTIME
2875819,2035,2022-04-08 18:30:48,948,T201R12,REALTIME
2875819,2037,2022-04-08 18:31:47,947,T201R12,REALTIME
2875819,2039,2022-04-08 18:32:31,931,T201R12,REALTIME
2875819,2041,2022-04-08 18:33:24,924,T201R12,REALTIME
2875819,2043,2022-04-08 18:34:30,930,T201R12,REALTIME
2875819,202,2022-04-08 18:35:18,858,T201R12,REALTIME
2869837,2021,2022-04-08 18:25:00,None,T201R12,SCHEDULED
2869280,14827,2022-04-08 18:25:46,106,T201R12,REALTIME
2873739,14536,2022-04-08 18:26:17,557,T201R12,REALTIME
2869280,14821,2022-04-08 18:28:41,161,T201R12,REALTIME
2869280,14819,2022-04-08 18:28:56,116,T201R12,REALTIME
2873739,2150,2022-04-08 18:29:15,555,T201R12,REALTIME
2873739,2148,2022-04-08 18:29:40,520,T201R12,REALTIME
2869280,14818,2022-04-08 18:30:07,127,T201R12,REALTIME
2869280,14815,2022-04-08 18:31:42,162,T201R12,REALTIME
2873739,2146,2022-04-08 18:31:02,542,T201R12,REALTIME
2869280,14547,2022-04-08 18:31:54,114,T201R12,REALTIME
2873739,2144,2022-04-08 18:32:21,561,T201R12,REALTIME
2869280,14546,2022-04-08 18:33:40,100,T201R12,REALTIME
2873739,2142,2022-04-08 18:33:30,570,T201R12,REALTIME
2869837,2033,2022-04-08 18:33:23,23,T201R12,REALTIME
2869837,2035,2022-04-08 18:35:00,None,T201R12,SCHEDULED
2873739,2140,2022-04-08 18:35:47,587,T201R12,REALTIME
2869837,2037,2022-04-08 18:36:00,None,T201R12,SCHEDULED
2869280,14540,2022-04-08 18:37:12,192,T201R12,REALTIME
2869280,14538,2022-04-08 18:37:04,124,T201R12,REALTIME
2873739,2138,2022-04-08 18:37:42,522,T201R12,REALTIME
2869837,2039,2022-04-08 18:37:24,24,T201R12,REALTIME
2869280,14536,2022-04-08 18:38:38,98,T201R12,REALTIME
2869837,2041,2022-04-08 18:39:05,65,T201R12,REALTIME
2869837,2043,2022-04-08 18:40:22,82,T201R12,REALTIME
2873739,2001,2022-04-08 18:40:53,593,T201R12,REALTIME
2867244,14825,2022-04-08 18:41:15,15,T201R12,REALTIME
2869280,2150,2022-04-08 18:42:44,164,T201R12,REALTIME
2873739,2005,2022-04-08 18:43:12,552,T201R12,REALTIME
2869280,2148,2022-04-08 18:43:42,162,T201R12,REALTIME
2873739,2007,2022-04-08 18:43:47,527,T201R12,REALTIME
2867244,14827,2022-04-08 18:45:01,61,T201R12,REALTIME
2869280,2146,2022-04-08 18:44:42,162,T201R12,REALTIME
2873739,2009,2022-04-08 18:44:43,523,T201R12,REALTIME
2869280,2144,2022-04-08 18:45:58,178,T201R12,REALTIME
2867244,14821,2022-04-08 18:46:55,55,T201R12,REALTIME
2869280,2142,2022-04-08 18:46:30,150,T201R12,REALTIME
2873739,2011,2022-04-08 18:46:53,533,T201R12,REALTIME
2869280,202,2022-04-08 19:21:00,None,T201R12,SCHEDULED
2867244,14819,2022-04-08 18:47:04,4,T201R12,REALTIME
2869280,2140,2022-04-08 18:48:10,130,T201R12,REALTIME
2867244,14818,2022-04-08 18:48:44,44,T201R12,REALTIME
2873739,2015,2022-04-08 18:48:22,502,T201R12,REALTIME
2867244,14815,2022-04-08 18:49:46,46,T201R12,REALTIME
2873739,2017,2022-04-08 18:50:06,546,T201R12,REALTIME
2867244,14547,2022-04-08 18:50:33,33,T201R12,REALTIME
2873739,2019,2022-04-08 18:51:30,510,T201R12,REALTIME
2869280,2138,2022-04-08 18:51:14,134,T201R12,REALTIME
2867244,14546,2022-04-08 18:52:19,19,T201R12,REALTIME
2869280,2001,2022-04-08 18:52:44,104,T201R12,REALTIME
2873739,2021,2022-04-08 18:53:30,510,T201R12,REALTIME
2867244,14540,2022-04-08 18:54:31,31,T201R12,REALTIME
2873739,2023,2022-04-08 18:55:25,565,T201R12,REALTIME
2869280,2005,2022-04-08 18:54:46,46,T201R12,REALTIME
2867244,14538,2022-04-08 18:55:00,None,T201R12,SCHEDULED
