trip,stopId,stopName,timestamp,delay,variant,status
3040722,2046,2022-04-14 21:20:00,None,T202R12,SCHEDULED
3037026,2046,2022-04-14 22:20:00,None,T202R12,SCHEDULED
3040722,2044,2022-04-14 21:22:00,None,T202R12,SCHEDULED
3037026,2044,2022-04-14 22:22:00,None,T202R12,SCHEDULED
3040722,2042,2022-04-14 21:23:00,None,T202R12,SCHEDULED
3037026,2042,2022-04-14 22:23:00,None,T202R12,SCHEDULED
3040722,2040,2022-04-14 21:24:00,None,T202R12,SCHEDULED
3037026,2040,2022-04-14 22:24:00,None,T202R12,SCHEDULED
3040722,2038,2022-04-14 21:25:00,None,T202R12,SCHEDULED
3037026,2038,2022-04-14 22:25:00,None,T202R12,SCHEDULED
3040722,2036,2022-04-14 21:26:00,None,T202R12,SCHEDULED
3037026,2036,2022-04-14 22:26:00,None,T202R12,SCHEDULED
3040722,2034,2022-04-14 21:28:00,None,T202R12,SCHEDULED
3037026,2034,2022-04-14 22:28:00,None,T202R12,SCHEDULED
3040722,2030,2022-04-14 21:30:00,None,T202R12,SCHEDULED
3037026,2030,2022-04-14 22:30:00,None,T202R12,SCHEDULED
3040722,2028,2022-04-14 21:31:00,None,T202R12,SCHEDULED
3037026,2028,2022-04-14 22:31:00,None,T202R12,SCHEDULED
3040722,2026,2022-04-14 21:33:00,None,T202R12,SCHEDULED
3037026,2026,2022-04-14 22:33:00,None,T202R12,SCHEDULED
3040722,2024,2022-04-14 21:35:00,None,T202R12,SCHEDULED
3037026,2024,2022-04-14 22:35:00,None,T202R12,SCHEDULED
3040722,2022,2022-04-14 21:37:00,None,T202R12,SCHEDULED
3037026,2022,2022-04-14 22:37:00,None,T202R12,SCHEDULED
3040722,2020,2022-04-14 21:38:00,None,T202R12,SCHEDULED
3037026,2020,2022-04-14 22:38:00,None,T202R12,SCHEDULED
3040722,2018,2022-04-14 21:40:00,None,T202R12,SCHEDULED
3037026,2018,2022-04-14 22:40:00,None,T202R12,SCHEDULED
3040722,2016,2022-04-14 21:41:00,None,T202R12,SCHEDULED
3037026,2016,2022-04-14 22:41:00,None,T202R12,SCHEDULED
3040722,2014,2022-04-14 21:43:00,None,T202R12,SCHEDULED
3037026,2014,2022-04-14 22:43:00,None,T202R12,SCHEDULED
3040722,2012,2022-04-14 21:44:00,None,T202R12,SCHEDULED
3040722,2010,2022-04-14 21:45:00,None,T202R12,SCHEDULED
3040722,2008,2022-04-14 21:46:00,None,T202R12,SCHEDULED
3040722,2006,2022-04-14 21:47:00,None,T202R12,SCHEDULED
3040722,2002,2022-04-14 21:49:00,None,T202R12,SCHEDULED
3040722,2137,2022-04-14 21:52:00,None,T202R12,SCHEDULED
3040722,2139,2022-04-14 21:55:00,None,T202R12,SCHEDULED
3040722,2141,2022-04-14 21:57:00,None,T202R12,SCHEDULED
3040722,2143,2022-04-14 21:58:00,None,T202R12,SCHEDULED
3040722,2145,2022-04-14 21:59:00,None,T202R12,SCHEDULED
3040722,2147,2022-04-14 22:00:00,None,T202R12,SCHEDULED
3040722,2149,2022-04-14 22:02:00,None,T202R12,SCHEDULED
3040722,14535,2022-04-14 22:05:00,None,T202R12,SCHEDULED
3040722,14537,2022-04-14 22:06:00,None,T202R12,SCHEDULED
3040722,14539,2022-04-14 22:08:00,None,T202R12,SCHEDULED
3040722,14545,2022-04-14 22:10:00,None,T202R12,SCHEDULED
3040722,14587,2022-04-14 22:11:00,None,T202R12,SCHEDULED
3040722,14816,2022-04-14 22:12:00,None,T202R12,SCHEDULED
3040722,14817,2022-04-14 22:13:00,None,T202R12,SCHEDULED
3040722,14820,2022-04-14 22:14:00,None,T202R12,SCHEDULED
3040722,14822,2022-04-14 22:15:00,None,T202R12,SCHEDULED
3040722,14829,2022-04-14 22:18:00,None,T202R12,SCHEDULED
3040722,14825,2022-04-14 22:21:00,None,T202R12,SCHEDULED
3029104,2046,Oliwa,2022-04-14 21:50:00,None,T202R12,SCHEDULED
3060325,2046,Oliwa,2022-04-15 21:50:00,None,T202R12,SCHEDULED
3029104,2044,Obroñców Westerplatte,2022-04-14 21:52:00,None,T202R12,SCHEDULED
3060325,2044,Obroñców Westerplatte,2022-04-15 21:52:00,None,T202R12,SCHEDULED
3029104,2042,Derdowskiego,2022-04-14 21:53:00,None,T202R12,SCHEDULED
