trip,stopId,stopName,timestamp,delay,variant,status
2942344,2008,2022-04-11 21:42:32,-207,T202R12,REALTIME
2937419,2008,2022-04-11 22:46:00,None,T202R12,SCHEDULED
2942344,2006,2022-04-11 21:43:15,-224,T202R12,REALTIME
2937419,2006,2022-04-11 22:47:00,None,T202R12,SCHEDULED
2942344,2002,2022-04-11 21:45:20,-219,T202R12,REALTIME
2942344,2137,2022-04-11 21:48:16,-223,T202R12,REALTIME
2937419,2137,2022-04-11 22:51:00,None,T202R12,SCHEDULED
2942344,2139,2022-04-11 21:50:35,-264,T202R12,REALTIME
2937419,2139,2022-04-11 22:53:00,None,T202R12,SCHEDULED
2942344,2141,2022-04-11 21:51:48,-311,T202R12,REALTIME
2937419,2141,2022-04-11 22:54:00,None,T202R12,SCHEDULED
2942344,2143,2022-04-11 21:52:44,-315,T202R12,REALTIME
2937419,2143,2022-04-11 22:55:00,None,T202R12,SCHEDULED
2942344,2145,2022-04-11 21:53:37,-322,T202R12,REALTIME
2937419,2145,2022-04-11 22:56:00,None,T202R12,SCHEDULED
2942344,2147,2022-04-11 21:54:28,-331,T202R12,REALTIME
2937419,2147,2022-04-11 22:57:00,None,T202R12,SCHEDULED
2942344,2149,2022-04-11 21:55:46,-373,T202R12,REALTIME
2942344,14535,2022-04-11 21:58:21,-398,T202R12,REALTIME
2942344,14537,2022-04-11 22:06:00,None,T202R12,SCHEDULED
2942344,14539,2022-04-11 22:08:00,None,T202R12,SCHEDULED
2942344,14545,2022-04-11 22:10:00,None,T202R12,SCHEDULED
2942344,14587,2022-04-11 22:11:00,None,T202R12,SCHEDULED
2942344,14816,2022-04-11 22:12:00,None,T202R12,SCHEDULED
2942344,14817,2022-04-11 22:13:00,None,T202R12,SCHEDULED
2942344,14820,2022-04-11 22:14:00,None,T202R12,SCHEDULED
2942344,14822,2022-04-11 22:15:00,None,T202R12,SCHEDULED
2942344,14829,2022-04-11 22:18:00,None,T202R12,SCHEDULED
2942344,14825,2022-04-11 22:21:00,None,T202R12,SCHEDULED
2937419,2046,2022-04-11 22:20:00,None,T202R12,SCHEDULED
2937419,2044,2022-04-11 22:22:00,None,T202R12,SCHEDULED
2937419,2042,2022-04-11 22:23:00,None,T202R12,SCHEDULED
2937419,2040,2022-04-11 22:24:00,None,T202R12,SCHEDULED
2937419,2038,2022-04-11 22:25:00,None,T202R12,SCHEDULED
2937419,2036,2022-04-11 22:26:00,None,T202R12,SCHEDULED
2937419,2034,2022-04-11 22:28:00,None,T202R12,SCHEDULED
2935958,2030,2022-04-11 21:57:41,-138,T202R12,REALTIME
2935958,2028,2022-04-11 22:01:00,None,T202R12,SCHEDULED
2935958,2026,2022-04-11 22:03:00,None,T202R12,SCHEDULED
2935958,2024,2022-04-11 22:05:00,None,T202R12,SCHEDULED
2935958,2022,2022-04-11 22:07:00,None,T202R12,SCHEDULED
2935958,2020,2022-04-11 22:08:00,None,T202R12,SCHEDULED
2935958,2018,2022-04-11 22:10:00,None,T202R12,SCHEDULED
2935958,2016,2022-04-11 22:11:00,None,T202R12,SCHEDULED
2935958,2014,2022-04-11 22:13:00,None,T202R12,SCHEDULED
2935958,2012,2022-04-11 22:14:00,None,T202R12,SCHEDULED
2935958,2010,2022-04-11 22:15:00,None,T202R12,SCHEDULED
2935958,2008,2022-04-11 22:16:00,None,T202R12,SCHEDULED
2935958,2006,2022-04-11 22:17:00,None,T202R12,SCHEDULED
2935958,2002,2022-04-11 22:19:00,None,T202R12,SCHEDULED
2935958,2137,2022-04-11 22:22:00,None,T202R12,SCHEDULED
2935958,2139,2022-04-11 22:25:00,None,T202R12,SCHEDULED
2935958,2141,2022-04-11 22:27:00,None,T202R12,SCHEDULED
2935958,2143,2022-04-11 22:28:00,None,T202R12,SCHEDULED
2935958,2145,2022-04-11 22:29:00,None,T202R12,SCHEDULED
2935958,2147,2022-04-11 22:30:00,None,T202R12,SCHEDULED
2935958,2149,2022-04-11 22:32:00,None,T202R12,SCHEDULED
2935958,14535,2022-04-11 22:35:00,None,T202R12,SCHEDULED
2935958,14537,2022-04-11 22:36:00,None,T202R12,SCHEDULED
2935958,14539,2022-04-11 22:38:00,None,T202R12,SCHEDULED
2935958,14545,2022-04-11 22:40:00,None,T202R12,SCHEDULED
2935958,14587,2022-04-11 22:41:00,None,T202R12,SCHEDULED
2935958,14816,2022-04-11 22:42:00,None,T202R12,SCHEDULED
2935958,14817,2022-04-11 22:43:00,None,T202R12,SCHEDULED
2935958,14820,2022-04-11 22:44:00,None,T202R12,SCHEDULED
2935958,14822,2022-04-11 22:45:00,None,T202R12,SCHEDULED
2935958,14829,2022-04-11 22:48:00,None,T202R12,SCHEDULED
2935958,14825,2022-04-11 22:51:00,None,T202R12,SCHEDULED
