trip,stopId,stopName,timestamp,delay,variant,status
3243870,2034,Strzyża PKM,2022-04-22 13:02:00,None,T52R6,SCHEDULED
3252096,2006,Brama Oliwska,2022-04-22 13:02:45,105,T52R6,REALTIME
3245473,2221,Cieszyńskiego,2022-04-22 13:03:34,394,T52R6,REALTIME
3249539,2058,Helska,2022-04-22 13:04:00,None,T52R6,SCHEDULED
3243870,2030,Zajezdnia,2022-04-22 13:04:00,None,T52R6,SCHEDULED
3252096,2002,Dworzec Główny,2022-04-22 13:04:47,107,T52R6,REALTIME
3245473,2223,Cebertowicza,2022-04-22 13:04:48,408,T52R6,REALTIME
3249539,2056,Osiedle Wejhera,2022-04-22 13:06:00,None,T52R6,SCHEDULED
3243870,2028,Zamenhofa,2022-04-22 13:05:00,None,T52R6,SCHEDULED
3245473,2225,Wilanowska,2022-04-22 13:06:25,385,T52R6,REALTIME
3249539,2054,Gospody,2022-04-22 13:07:00,None,T52R6,SCHEDULED
3243870,2026,Wojska Polskiego,2022-04-22 13:06:59,-1,T52R6,REALTIME
3249539,2052,Pomorska - Osiedle,2022-04-22 13:07:30,-29,T52R6,REALTIME
3245473,2227,Przemyska,2022-04-22 13:07:35,335,T52R6,REALTIME
3243870,2024,Galeria Bałtycka,2022-04-22 13:08:26,-33,T52R6,REALTIME
3249539,2050,Subisława,2022-04-22 13:10:00,None,T52R6,SCHEDULED
3245473,2229,Płocka,2022-04-22 13:10:06,426,T52R6,REALTIME
3243870,2022,Klonowa,2022-04-22 13:10:55,-4,T52R6,REALTIME
3249539,2048,Opacka,2022-04-22 13:12:00,None,T52R6,SCHEDULED
3243870,2020,Jaśkowa Dolina,2022-04-22 13:12:19,19,T52R6,REALTIME
3243870,2231,Łostowice Świętokrzyska,2022-04-22 14:11:34,1594,T52R6,REALTIME
3249539,2046,Oliwa,2022-04-22 13:13:59,0,T52R6,REALTIME
3243870,2018,Miszewskiego,2022-04-22 13:13:21,-38,T52R6,REALTIME
3249539,2101,Brama Wyżynna,2022-04-22 14:09:43,1423,T52R6,REALTIME
3243870,2016,Politechnika,2022-04-22 13:14:39,-20,T52R6,REALTIME
3249539,2044,Obrońców Westerplatte,2022-04-22 13:16:05,5,T52R6,REALTIME
3249539,2042,Derdowskiego,2022-04-22 13:17:00,0,T52R6,REALTIME
3243870,2014,Opera Bałtycka,2022-04-22 13:17:00,None,T52R6,SCHEDULED
3249539,2040,Tetmajera,2022-04-22 13:18:02,2,T52R6,REALTIME
3243870,2012,Traugutta,2022-04-22 13:19:17,77,T52R6,REALTIME
3249539,2038,Bażyńskiego,2022-04-22 13:20:04,64,T52R6,REALTIME
3243870,2010,Uniwersytet Medyczny,2022-04-22 13:20:03,63,T52R6,REALTIME
3249539,2036,Uniwersytet Gdański,2022-04-22 13:21:01,61,T52R6,REALTIME
3243870,2008,Chodowieckiego,2022-04-22 13:20:58,58,T52R6,REALTIME
3243067,201,Jelitkowo,2022-04-22 13:22:06,6,T52R6,REALTIME
3249539,2034,Strzyża PKM,2022-04-22 13:22:06,6,T52R6,REALTIME
3243870,2006,Brama Oliwska,2022-04-22 13:22:16,76,T52R6,REALTIME
3252096,2101,Brama Wyżynna,2022-04-22 13:36:41,1841,T52R6,REALTIME
3243067,2058,Helska,2022-04-22 13:23:58,-1,T52R6,REALTIME
3249539,2030,Zajezdnia,2022-04-22 13:24:00,None,T52R6,SCHEDULED
3249539,2028,Zamenhofa,2022-04-22 13:25:09,9,T52R6,REALTIME
3243067,2056,Osiedle Wejhera,2022-04-22 13:26:00,None,T52R6,SCHEDULED
3243067,2054,Gospody,2022-04-22 13:27:00,None,T52R6,SCHEDULED
3249539,2026,Wojska Polskiego,2022-04-22 13:28:27,87,T52R6,REALTIME
3243067,2052,Pomorska - Osiedle,2022-04-22 13:28:00,None,T52R6,SCHEDULED
3249539,2024,Galeria Bałtycka,2022-04-22 13:29:00,None,T52R6,SCHEDULED
3243067,2050,Subisława,2022-04-22 13:30:00,None,T52R6,SCHEDULED
3243067,2006,Brama Oliwska,2022-04-22 14:02:53,113,T52R6,REALTIME
3243067,2048,Opacka,2022-04-22 13:31:42,-17,T52R6,REALTIME
3249539,2022,Klonowa,2022-04-22 13:31:00,None,T52R6,SCHEDULED
3249539,2020,Jaśkowa Dolina,2022-04-22 13:32:03,3,T52R6,REALTIME
3249539,2002,Dworzec Główny,2022-04-22 13:58:07,907,T52R6,REALTIME
3249539,2018,Miszewskiego,2022-04-22 13:33:32,-27,T52R6,REALTIME
3243067,2046,Oliwa,2022-04-22 13:35:10,70,T52R6,REALTIME
3249539,2016,Politechnika,2022-04-22 13:34:56,-3,T52R6,REALTIME
3243067,2044,Obrońców Westerplatte,2022-04-22 13:36:14,14,T52R6,REALTIME
3243067,2042,Derdowskiego,2022-04-22 13:37:06,6,T52R6,REALTIME
3249539,2014,Opera Bałtycka,2022-04-22 13:37:04,4,T52R6,REALTIME
3243067,2040,Tetmajera,2022-04-22 13:38:04,4,T52R6,REALTIME
3249539,2012,Traugutta,2022-04-22 13:38:21,21,T52R6,REALTIME
3243067,2038,Bażyńskiego,2022-04-22 14:05:58,1618,T52R6,REALTIME
3249539,2010,Uniwersytet Medyczny,2022-04-22 13:38:52,-7,T52R6,REALTIME
3252096,2207,Śródmieście SKM,2022-04-22 13:38:43,1783,T52R6,REALTIME
3249539,2008,Chodowieckiego,2022-04-22 13:40:12,12,T52R6,REALTIME
3252096,2211,Pohulanka,2022-04-22 13:40:12,1812,T52R6,REALTIME
3252096,2213,Odrzańska,2022-04-22 13:41:36,1776,T52R6,REALTIME
3252096,2215,Chałubińskiego,2022-04-22 13:43:53,1793,T52R6,REALTIME
3252096,2217,Sikorskiego,2022-04-22 13:45:10,1810,T52R6,REALTIME
3252096,2221,Cieszyńskiego,2022-04-22 13:47:22,1822,T52R6,REALTIME
3252096,2223,Cebertowicza,2022-04-22 13:48:19,1819,T52R6,REALTIME
3252096,2225,Wilanowska,2022-04-22 13:49:36,1776,T52R6,REALTIME
3252096,2227,Przemyska,2022-04-22 13:50:33,1713,T52R6,REALTIME
3252096,2229,Płocka,2022-04-22 13:52:10,1750,T52R6,REALTIME
3243067,2036,Uniwersytet Gdański,2022-04-22 13:41:01,61,T52R6,REALTIME
3249539,2006,Brama Oliwska,2022-04-22 13:42:27,87,T52R6,REALTIME
3249539,2231,Łostowice Świętokrzyska,2022-04-22 14:22:23,1043,T52R6,REALTIME
3248632,201,Jelitkowo,2022-04-22 13:42:23,23,T52R6,REALTIME
3243067,2034,Strzyża PKM,2022-04-22 13:43:14,74,T52R6,REALTIME
3248632,2058,Helska,2022-04-22 13:44:11,11,T52R6,REALTIME
3243870,2002,Dworzec Główny,2022-04-22 13:51:32,1712,T52R6,REALTIME
3243067,2030,Zajezdnia,2022-04-22 13:45:13,73,T52R6,REALTIME
3248632,2056,Osiedle Wejhera,2022-04-22 13:46:00,None,T52R6,SCHEDULED
3243067,2028,Zamenhofa,2022-04-22 13:46:24,84,T52R6,REALTIME
3249539,2217,Sikorskiego,2022-04-22 14:14:36,1176,T52R6,REALTIME
3248632,2054,Gospody,2022-04-22 13:47:00,None,T52R6,SCHEDULED
3248632,2052,Pomorska - Osiedle,2022-04-22 13:48:00,None,T52R6,SCHEDULED
3243067,2026,Wojska Polskiego,2022-04-22 13:49:20,140,T52R6,REALTIME
3249539,2213,Odrzańska,2022-04-22 14:11:21,1161,T52R6,REALTIME
3249539,2215,Chałubińskiego,2022-04-22 14:13:42,1182,T52R6,REALTIME
3248632,2050,Subisława,2022-04-22 13:50:00,None,T52R6,SCHEDULED
3243067,2024,Galeria Bałtycka,2022-04-22 13:50:27,87,T52R6,REALTIME
3255806,201,Jelitkowo,2022-04-22 13:51:04,4,T52R6,REALTIME
3248632,2048,Opacka,2022-04-22 13:51:45,-14,T52R6,REALTIME
3243067,2215,Chałubińskiego,2022-04-22 14:36:28,1348,T52R6,REALTIME
3243067,2217,Sikorskiego,2022-04-22 14:38:36,1416,T52R6,REALTIME
3255806,2058,Helska,2022-04-22 13:52:30,-29,T52R6,REALTIME
3243067,2022,Klonowa,2022-04-22 13:52:57,117,T52R6,REALTIME
3243870,2101,Brama Wyżynna,2022-04-22 13:53:21,1641,T52R6,REALTIME
3243067,2020,Jaśkowa Dolina,2022-04-22 13:54:40,160,T52R6,REALTIME
3255806,2056,Osiedle Wejhera,2022-04-22 13:55:18,18,T52R6,REALTIME
3248632,2046,Oliwa,2022-04-22 13:54:37,37,T52R6,REALTIME
3243870,2207,Śródmieście SKM,2022-04-22 13:54:33,1533,T52R6,REALTIME
3248632,2044,Obrońców Westerplatte,2022-04-22 13:56:01,1,T52R6,REALTIME
3243067,2018,Miszewskiego,2022-04-22 13:55:26,86,T52R6,REALTIME
3243870,2211,Pohulanka,2022-04-22 13:55:57,1557,T52R6,REALTIME
3255806,2054,Gospody,2022-04-22 13:57:08,68,T52R6,REALTIME
3255806,2052,Pomorska - Osiedle,2022-04-22 13:57:20,20,T52R6,REALTIME
3248632,2042,Derdowskiego,2022-04-22 13:57:13,13,T52R6,REALTIME
3243067,2016,Politechnika,2022-04-22 13:56:51,111,T52R6,REALTIME
3243067,2101,Brama Wyżynna,2022-04-22 14:28:05,1325,T52R6,REALTIME
3243870,2213,Odrzańska,2022-04-22 13:57:28,1528,T52R6,REALTIME
3255806,2050,Subisława,2022-04-22 13:58:53,-6,T52R6,REALTIME
3248632,2040,Tetmajera,2022-04-22 13:58:00,None,T52R6,SCHEDULED
3248632,2038,Bażyńskiego,2022-04-22 14:25:29,1589,T52R6,REALTIME
3243067,2014,Opera Bałtycka,2022-04-22 13:58:38,98,T52R6,REALTIME
3243067,2012,Traugutta,2022-04-22 13:59:47,107,T52R6,REALTIME
3243067,2207,Śródmieście SKM,2022-04-22 14:31:08,1328,T52R6,REALTIME
3248632,2036,Uniwersytet Gdański,2022-04-22 14:00:04,4,T52R6,REALTIME
3243067,2010,Uniwersytet Medyczny,2022-04-22 14:00:03,63,T52R6,REALTIME
3243067,2211,Pohulanka,2022-04-22 14:31:37,1297,T52R6,REALTIME
3243870,2215,Chałubińskiego,2022-04-22 14:00:38,1598,T52R6,REALTIME
3243312,201,Jelitkowo,2022-04-22 14:01:10,10,T52R6,REALTIME
3255806,2048,Opacka,2022-04-22 14:01:24,24,T52R6,REALTIME
3243067,2008,Chodowieckiego,2022-04-22 14:01:17,77,T52R6,REALTIME
3243067,2213,Odrzańska,2022-04-22 14:33:26,1286,T52R6,REALTIME
3243312,2058,Helska,2022-04-22 14:02:38,-21,T52R6,REALTIME
3248632,2034,Strzyża PKM,2022-04-22 14:02:56,56,T52R6,REALTIME
3255806,2010,Uniwersytet Medyczny,2022-04-22 14:28:18,18,T52R6,REALTIME
3243870,2217,Sikorskiego,2022-04-22 14:03:11,1691,T52R6,REALTIME
3243067,2231,Łostowice Świętokrzyska,2022-04-22 14:49:53,1493,T52R6,REALTIME
3255806,2046,Oliwa,2022-04-22 14:04:07,67,T52R6,REALTIME
3248632,2030,Zajezdnia,2022-04-22 14:03:48,-11,T52R6,REALTIME
3243067,2221,Cieszyńskiego,2022-04-22 14:41:08,1448,T52R6,REALTIME
3243067,2223,Cebertowicza,2022-04-22 14:43:44,1544,T52R6,REALTIME
3243067,2225,Wilanowska,2022-04-22 14:45:19,1519,T52R6,REALTIME
3243067,2227,Przemyska,2022-04-22 14:46:24,1464,T52R6,REALTIME
3255806,2044,Obrońców Westerplatte,2022-04-22 14:05:00,None,T52R6,SCHEDULED
3248632,2028,Zamenhofa,2022-04-22 14:05:01,1,T52R6,REALTIME
3243870,2221,Cieszyńskiego,2022-04-22 14:05:15,1695,T52R6,REALTIME
3243312,2056,Osiedle Wejhera,2022-04-22 14:07:25,145,T52R6,REALTIME
3243312,2054,Gospody,2022-04-22 14:06:18,18,T52R6,REALTIME
3255806,2042,Derdowskiego,2022-04-22 14:06:00,None,T52R6,SCHEDULED
3243870,2223,Cebertowicza,2022-04-22 14:06:16,1696,T52R6,REALTIME
3243067,2229,Płocka,2022-04-22 14:48:29,1529,T52R6,REALTIME
3243312,2052,Pomorska - Osiedle,2022-04-22 14:07:19,19,T52R6,REALTIME
3255806,2040,Tetmajera,2022-04-22 14:07:00,None,T52R6,SCHEDULED
3248632,2026,Wojska Polskiego,2022-04-22 14:07:00,None,T52R6,SCHEDULED
3243870,2225,Wilanowska,2022-04-22 14:07:49,1669,T52R6,REALTIME
3255806,2038,Bażyńskiego,2022-04-22 14:08:00,None,T52R6,SCHEDULED
3255806,2036,Uniwersytet Gdański,2022-04-22 14:08:38,-21,T52R6,REALTIME
3248632,2024,Galeria Bałtycka,2022-04-22 14:09:00,None,T52R6,SCHEDULED
3249539,2207,Śródmieście SKM,2022-04-22 14:08:54,1194,T52R6,REALTIME
3248632,2207,Śródmieście SKM,2022-04-22 14:40:22,682,T52R6,REALTIME
3243870,2227,Przemyska,2022-04-22 14:08:38,1598,T52R6,REALTIME
3249539,2211,Pohulanka,2022-04-22 14:09:39,1179,T52R6,REALTIME
3243312,2050,Subisława,2022-04-22 14:11:10,130,T52R6,REALTIME
3255806,2034,Strzyża PKM,2022-04-22 14:11:01,1,T52R6,REALTIME
3248632,2022,Klonowa,2022-04-22 14:11:00,None,T52R6,SCHEDULED
3248632,2211,Pohulanka,2022-04-22 14:41:32,692,T52R6,REALTIME
3243870,2229,Płocka,2022-04-22 14:11:11,1691,T52R6,REALTIME
3243839,201,Jelitkowo,2022-04-22 14:11:13,13,T52R6,REALTIME
3243312,2048,Opacka,2022-04-22 14:12:10,70,T52R6,REALTIME
3248632,2020,Jaśkowa Dolina,2022-04-22 14:12:00,None,T52R6,SCHEDULED
3243839,2058,Helska,2022-04-22 14:13:04,4,T52R6,REALTIME
3255806,2030,Zajezdnia,2022-04-22 14:13:00,None,T52R6,SCHEDULED
3248632,2213,Odrzańska,2022-04-22 14:42:53,653,T52R6,REALTIME
3243312,2046,Oliwa,2022-04-22 14:14:32,92,T52R6,REALTIME
3255806,2028,Zamenhofa,2022-04-22 14:13:57,-2,T52R6,REALTIME
3248632,2018,Miszewskiego,2022-04-22 14:14:00,None,T52R6,SCHEDULED
3248632,2215,Chałubińskiego,2022-04-22 14:46:04,724,T52R6,REALTIME
3243839,2056,Osiedle Wejhera,2022-04-22 14:16:15,75,T52R6,REALTIME
3248632,2016,Politechnika,2022-04-22 14:15:00,None,T52R6,SCHEDULED
3243839,2054,Gospody,2022-04-22 14:16:06,6,T52R6,REALTIME
3243312,2044,Obrońców Westerplatte,2022-04-22 14:16:27,87,T52R6,REALTIME
3255806,2026,Wojska Polskiego,2022-04-22 14:16:43,43,T52R6,REALTIME
3243312,2006,Brama Oliwska,2022-04-22 14:39:49,-10,T52R6,REALTIME
3249539,2221,Cieszyńskiego,2022-04-22 14:16:17,1157,T52R6,REALTIME
3243839,2052,Pomorska - Osiedle,2022-04-22 14:17:04,4,T52R6,REALTIME
3243312,2042,Derdowskiego,2022-04-22 14:17:27,87,T52R6,REALTIME
3243312,2040,Tetmajera,2022-04-22 14:17:29,29,T52R6,REALTIME
3243067,2002,Dworzec Główny,2022-04-22 14:17:06,846,T52R6,REALTIME
3255806,2101,Brama Wyżynna,2022-04-22 14:51:01,961,T52R6,REALTIME
3249539,2223,Cebertowicza,2022-04-22 14:17:16,1156,T52R6,REALTIME
3243312,2038,Bażyńskiego,2022-04-22 14:45:13,1633,T52R6,REALTIME
3255806,2024,Galeria Bałtycka,2022-04-22 14:18:16,16,T52R6,REALTIME
3248632,2014,Opera Bałtycka,2022-04-22 14:18:44,104,T52R6,REALTIME
3249539,2225,Wilanowska,2022-04-22 14:18:44,1124,T52R6,REALTIME
3243839,2050,Subisława,2022-04-22 14:19:00,None,T52R6,SCHEDULED
3243312,2036,Uniwersytet Gdański,2022-04-22 14:19:28,28,T52R6,REALTIME
3248632,2012,Traugutta,2022-04-22 14:19:30,90,T52R6,REALTIME
3248632,2217,Sikorskiego,2022-04-22 14:49:40,880,T52R6,REALTIME
3249539,2227,Przemyska,2022-04-22 14:19:29,1049,T52R6,REALTIME
3255806,2022,Klonowa,2022-04-22 14:20:00,None,T52R6,SCHEDULED
3248632,2010,Uniwersytet Medyczny,2022-04-22 14:20:30,90,T52R6,REALTIME
3255806,2207,Śródmieście SKM,2022-04-22 14:53:52,952,T52R6,REALTIME
3228626,201,Jelitkowo,2022-04-22 14:21:02,2,T52R6,REALTIME
3255806,2020,Jaśkowa Dolina,2022-04-22 14:21:00,None,T52R6,SCHEDULED
3248632,2008,Chodowieckiego,2022-04-22 14:21:42,102,T52R6,REALTIME
3243839,2048,Opacka,2022-04-22 14:21:00,None,T52R6,SCHEDULED
3243312,2034,Strzyża PKM,2022-04-22 14:21:00,None,T52R6,SCHEDULED
3249539,2229,Płocka,2022-04-22 14:22:01,1141,T52R6,REALTIME
3243839,2046,Oliwa,2022-04-22 14:22:56,-3,T52R6,REALTIME
3243312,2030,Zajezdnia,2022-04-22 14:22:38,-21,T52R6,REALTIME
3243839,2010,Uniwersytet Medyczny,2022-04-22 14:48:50,50,T52R6,REALTIME
3228626,2058,Helska,2022-04-22 14:23:24,24,T52R6,REALTIME
3243312,2028,Zamenhofa,2022-04-22 14:23:36,-23,T52R6,REALTIME
3255806,2018,Miszewskiego,2022-04-22 14:23:36,36,T52R6,REALTIME
3248632,2006,Brama Oliwska,2022-04-22 14:23:53,173,T52R6,REALTIME
3255806,2211,Pohulanka,2022-04-22 14:53:53,893,T52R6,REALTIME
3248632,2221,Cieszyńskiego,2022-04-22 14:51:06,846,T52R6,REALTIME
3248632,2223,Cebertowicza,2022-04-22 14:52:03,843,T52R6,REALTIME
3248632,2225,Wilanowska,2022-04-22 14:53:33,813,T52R6,REALTIME
3255806,2016,Politechnika,2022-04-22 14:24:45,45,T52R6,REALTIME
3228626,2056,Osiedle Wejhera,2022-04-22 14:26:05,65,T52R6,REALTIME
3243839,2044,Obrońców Westerplatte,2022-04-22 14:25:00,None,T52R6,SCHEDULED
3255806,2213,Odrzańska,2022-04-22 14:55:35,875,T52R6,REALTIME
3255806,2217,Sikorskiego,2022-04-22 14:59:55,955,T52R6,REALTIME
3248632,2227,Przemyska,2022-04-22 14:54:20,740,T52R6,REALTIME
3248632,2229,Płocka,2022-04-22 14:56:47,827,T52R6,REALTIME
3228626,2054,Gospody,2022-04-22 14:25:55,-4,T52R6,REALTIME
3243839,2042,Derdowskiego,2022-04-22 14:26:00,None,T52R6,SCHEDULED
3243312,2026,Wojska Polskiego,2022-04-22 14:26:12,12,T52R6,REALTIME
3255806,2014,Opera Bałtycka,2022-04-22 14:26:41,41,T52R6,REALTIME
3243312,2101,Brama Wyżynna,2022-04-22 14:55:58,658,T52R6,REALTIME
3255806,2215,Chałubińskiego,2022-04-22 14:58:04,904,T52R6,REALTIME
3228626,2052,Pomorska - Osiedle,2022-04-22 14:26:52,-7,T52R6,REALTIME
3243839,2040,Tetmajera,2022-04-22 14:27:00,None,T52R6,SCHEDULED
3243839,2038,Bażyńskiego,2022-04-22 14:28:00,None,T52R6,SCHEDULED
3243312,2024,Galeria Bałtycka,2022-04-22 14:28:00,None,T52R6,SCHEDULED
3255806,2012,Traugutta,2022-04-22 14:28:41,101,T52R6,REALTIME
3243312,2207,Śródmieście SKM,2022-04-22 14:57:23,563,T52R6,REALTIME
3255806,2221,Cieszyńskiego,2022-04-22 15:01:19,919,T52R6,REALTIME
3255806,2008,Chodowieckiego,2022-04-22 14:29:29,29,T52R6,REALTIME
3228626,2050,Subisława,2022-04-22 14:29:39,39,T52R6,REALTIME
3243839,2036,Uniwersytet Gdański,2022-04-22 14:29:00,None,T52R6,SCHEDULED
3243312,2211,Pohulanka,2022-04-22 14:57:47,527,T52R6,REALTIME
3255806,2223,Cebertowicza,2022-04-22 15:02:18,918,T52R6,REALTIME
3255806,2225,Wilanowska,2022-04-22 15:04:25,925,T52R6,REALTIME
3243312,2022,Klonowa,2022-04-22 14:30:00,None,T52R6,SCHEDULED
3255806,2006,Brama Oliwska,2022-04-22 14:30:42,42,T52R6,REALTIME
3248632,2002,Dworzec Główny,2022-04-22 14:29:55,415,T52R6,REALTIME
3255806,2227,Przemyska,2022-04-22 15:05:15,855,T52R6,REALTIME
3245475,201,Jelitkowo,2022-04-22 14:31:02,2,T52R6,REALTIME
3228626,2048,Opacka,2022-04-22 14:31:00,None,T52R6,SCHEDULED
3243839,2034,Strzyża PKM,2022-04-22 14:31:00,None,T52R6,SCHEDULED
3243312,2020,Jaśkowa Dolina,2022-04-22 14:31:48,48,T52R6,REALTIME
3243312,2213,Odrzańska,2022-04-22 14:59:34,514,T52R6,REALTIME
3243312,2223,Cebertowicza,2022-04-22 15:06:23,563,T52R6,REALTIME
3255806,2229,Płocka,2022-04-22 15:08:29,989,T52R6,REALTIME
3245475,2058,Helska,2022-04-22 14:33:00,None,T52R6,SCHEDULED
3228626,2046,Oliwa,2022-04-22 14:33:47,47,T52R6,REALTIME
3243839,2030,Zajezdnia,2022-04-22 14:33:00,None,T52R6,SCHEDULED
3243839,2028,Zamenhofa,2022-04-22 14:33:29,-30,T52R6,REALTIME
3243312,2018,Miszewskiego,2022-04-22 14:33:00,None,T52R6,SCHEDULED
3243312,2215,Chałubińskiego,2022-04-22 15:01:32,512,T52R6,REALTIME
3243312,2217,Sikorskiego,2022-04-22 15:03:55,595,T52R6,REALTIME
3243312,2016,Politechnika,2022-04-22 14:34:23,23,T52R6,REALTIME
3245475,2056,Osiedle Wejhera,2022-04-22 14:35:50,50,T52R6,REALTIME
3228626,2044,Obrońców Westerplatte,2022-04-22 14:34:55,-4,T52R6,REALTIME
3243839,2207,Śródmieście SKM,2022-04-22 15:06:15,495,T52R6,REALTIME
3243839,2211,Pohulanka,2022-04-22 15:07:40,520,T52R6,REALTIME
3243312,2221,Cieszyńskiego,2022-04-22 15:05:55,595,T52R6,REALTIME
3245475,2054,Gospody,2022-04-22 14:35:29,-30,T52R6,REALTIME
3228626,2042,Derdowskiego,2022-04-22 14:35:53,-6,T52R6,REALTIME
3243839,2026,Wojska Polskiego,2022-04-22 14:36:00,None,T52R6,SCHEDULED
3243312,2014,Opera Bałtycka,2022-04-22 14:35:42,-17,T52R6,REALTIME
3243312,2225,Wilanowska,2022-04-22 15:07:36,516,T52R6,REALTIME
3245475,2052,Pomorska - Osiedle,2022-04-22 14:36:32,-27,T52R6,REALTIME
3228626,2040,Tetmajera,2022-04-22 14:36:44,-15,T52R6,REALTIME
3243312,2012,Traugutta,2022-04-22 14:36:56,-3,T52R6,REALTIME
3248632,2101,Brama Wyżynna,2022-04-22 14:39:09,789,T52R6,REALTIME
3243312,2229,Płocka,2022-04-22 15:11:20,560,T52R6,REALTIME
3245475,2050,Subisława,2022-04-22 14:38:41,-18,T52R6,REALTIME
3228626,2038,Bażyńskiego,2022-04-22 14:38:10,10,T52R6,REALTIME
3243839,2024,Galeria Bałtycka,2022-04-22 14:38:00,None,T52R6,SCHEDULED
3243312,2010,Uniwersytet Medyczny,2022-04-22 14:38:00,None,T52R6,SCHEDULED
3243312,2008,Chodowieckiego,2022-04-22 14:37:55,-64,T52R6,REALTIME
3255806,2002,Dworzec Główny,2022-04-22 14:39:12,432,T52R6,REALTIME
3228626,2036,Uniwersytet Gdański,2022-04-22 14:39:32,32,T52R6,REALTIME
3243839,2022,Klonowa,2022-04-22 14:40:00,None,T52R6,SCHEDULED
3245475,2048,Opacka,2022-04-22 14:41:00,None,T52R6,SCHEDULED
3228626,2034,Strzyża PKM,2022-04-22 14:41:13,13,T52R6,REALTIME
3243839,2020,Jaśkowa Dolina,2022-04-22 14:41:00,None,T52R6,SCHEDULED
3228626,2207,Śródmieście SKM,2022-04-22 15:14:48,408,T52R6,REALTIME
3228631,201,Jelitkowo,2022-04-22 14:41:30,30,T52R6,REALTIME
3245475,2046,Oliwa,2022-04-22 14:42:50,-9,T52R6,REALTIME
3228626,2030,Zajezdnia,2022-04-22 14:42:58,-1,T52R6,REALTIME
3243839,2018,Miszewskiego,2022-04-22 14:42:13,-46,T52R6,REALTIME
3243312,2002,Dworzec Główny,2022-04-22 14:43:47,107,T52R6,REALTIME
3228631,2058,Helska,2022-04-22 14:43:27,27,T52R6,REALTIME
3228626,2028,Zamenhofa,2022-04-22 14:43:58,-1,T52R6,REALTIME
3243839,2016,Politechnika,2022-04-22 14:43:36,-23,T52R6,REALTIME
3228626,2211,Pohulanka,2022-04-22 15:16:10,430,T52R6,REALTIME
3228631,2056,Osiedle Wejhera,2022-04-22 14:46:21,81,T52R6,REALTIME
3245475,2044,Obrońców Westerplatte,2022-04-22 14:45:00,None,T52R6,SCHEDULED
3228631,2014,Opera Bałtycka,2022-04-22 15:19:44,224,T52R6,REALTIME
3228631,2054,Gospody,2022-04-22 14:46:17,17,T52R6,REALTIME
3245475,2042,Derdowskiego,2022-04-22 14:46:00,None,T52R6,SCHEDULED
3245475,2040,Tetmajera,2022-04-22 14:46:18,-41,T52R6,REALTIME
3228626,2026,Wojska Polskiego,2022-04-22 14:46:55,55,T52R6,REALTIME
3243839,2014,Opera Bałtycka,2022-04-22 14:46:00,None,T52R6,SCHEDULED
3228626,2024,Galeria Bałtycka,2022-04-22 14:47:33,-26,T52R6,REALTIME
3243839,2012,Traugutta,2022-04-22 14:47:54,54,T52R6,REALTIME
3228631,2052,Pomorska - Osiedle,2022-04-22 14:47:36,36,T52R6,REALTIME
3245475,2038,Bażyńskiego,2022-04-22 14:48:00,None,T52R6,SCHEDULED
3228626,2213,Odrzańska,2022-04-22 15:17:17,377,T52R6,REALTIME
3228631,2050,Subisława,2022-04-22 14:49:30,30,T52R6,REALTIME
3245475,2036,Uniwersytet Gdański,2022-04-22 14:49:00,None,T52R6,SCHEDULED
3243839,2008,Chodowieckiego,2022-04-22 14:49:05,5,T52R6,REALTIME
3228631,2006,Brama Oliwska,2022-04-22 15:24:59,299,T52R6,REALTIME
3228626,2215,Chałubińskiego,2022-04-22 15:20:33,453,T52R6,REALTIME
3243872,201,Jelitkowo,2022-04-22 15:20:32,572,T52R6,REALTIME
3257108,2030,Zajezdnia,2022-04-22 15:20:29,-150,T52R6,REALTIME
3228626,2022,Klonowa,2022-04-22 14:50:00,None,T52R6,SCHEDULED
3243839,2006,Brama Oliwska,2022-04-22 14:50:31,31,T52R6,REALTIME
3228631,2048,Opacka,2022-04-22 14:51:00,None,T52R6,SCHEDULED
3245475,2034,Strzyża PKM,2022-04-22 14:51:00,None,T52R6,SCHEDULED
3228626,2020,Jaśkowa Dolina,2022-04-22 14:51:00,None,T52R6,SCHEDULED
3228631,2008,Chodowieckiego,2022-04-22 15:22:46,226,T52R6,REALTIME
3256949,201,Jelitkowo,2022-04-22 14:51:23,23,T52R6,REALTIME
3243839,2229,Płocka,2022-04-22 15:22:12,612,T52R6,REALTIME
3228631,2046,Oliwa,2022-04-22 14:53:11,11,T52R6,REALTIME
3245475,2030,Zajezdnia,2022-04-22 14:53:00,None,T52R6,SCHEDULED
3228626,2018,Miszewskiego,2022-04-22 14:53:21,21,T52R6,REALTIME
3256949,2058,Helska,2022-04-22 14:53:47,47,T52R6,REALTIME
3245475,2028,Zamenhofa,2022-04-22 14:54:21,21,T52R6,REALTIME
3228626,2016,Politechnika,2022-04-22 14:54:14,14,T52R6,REALTIME
3256949,2056,Osiedle Wejhera,2022-04-22 14:56:06,66,T52R6,REALTIME
3228631,2044,Obrońców Westerplatte,2022-04-22 14:55:26,26,T52R6,REALTIME
3243839,2002,Dworzec Główny,2022-04-22 14:55:41,221,T52R6,REALTIME
3245475,2221,Cieszyńskiego,2022-04-22 15:31:01,301,T52R6,REALTIME
3256949,2054,Gospody,2022-04-22 14:56:00,None,T52R6,SCHEDULED
