trip,stop,timestamp,delay,variant,status
2917608,2117,2022-04-10 20:21:00,None,T21R8,SCHEDULED
2909715,2092,2022-04-10 20:22:06,66,T21R8,REALTIME
2915610,2066,2022-04-10 20:21:53,113,T21R8,REALTIME
2917608,2119,2022-04-10 20:21:57,-2,T21R8,REALTIME
2915610,2064,2022-04-10 20:23:05,65,T21R8,REALTIME
2909715,2090,2022-04-10 20:24:28,88,T21R8,REALTIME
2917608,2121,2022-04-10 20:24:00,None,T21R8,SCHEDULED
2909715,2088,2022-04-10 20:25:22,82,T21R8,REALTIME
2915610,2062,2022-04-10 20:25:43,103,T21R8,REALTIME
2917608,2123,2022-04-10 20:25:00,None,T21R8,SCHEDULED
2909715,2086,2022-04-10 20:26:03,63,T21R8,REALTIME
2917608,2125,2022-04-10 20:26:00,None,T21R8,SCHEDULED
2909715,2084,2022-04-10 20:26:52,52,T21R8,REALTIME
2917608,2127,2022-04-10 20:27:04,4,T21R8,REALTIME
2909715,2082,2022-04-10 20:27:47,47,T21R8,REALTIME
2915610,2002,2022-04-10 20:28:02,122,T21R8,REALTIME
2909715,2080,2022-04-10 20:29:20,80,T21R8,REALTIME
2915610,2101,2022-04-10 20:29:44,44,T21R8,REALTIME
2917608,2129,2022-04-10 20:29:00,None,T21R8,SCHEDULED
2909715,2078,2022-04-10 20:30:24,24,T21R8,REALTIME
2909715,2076,2022-04-10 20:33:06,6,T21R8,REALTIME
2915610,2103,2022-04-10 20:32:57,117,T21R8,REALTIME
2912155,201,2022-04-10 21:05:04,4,T21R8,REALTIME
2912155,2058,2022-04-10 21:07:02,2,T21R8,REALTIME
2912155,2056,2022-04-10 21:09:00,None,T21R8,SCHEDULED
2912155,2100,2022-04-10 21:10:00,None,T21R8,SCHEDULED
2912155,2098,2022-04-10 21:11:00,None,T21R8,SCHEDULED
2912155,2096,2022-04-10 21:13:00,None,T21R8,SCHEDULED
2912155,2094,2022-04-10 21:14:52,52,T21R8,REALTIME
2912155,2092,2022-04-10 21:16:00,None,T21R8,SCHEDULED
2912155,2090,2022-04-10 21:17:50,-9,T21R8,REALTIME
2912155,2088,2022-04-10 21:19:00,None,T21R8,SCHEDULED
2912155,2086,2022-04-10 21:20:00,None,T21R8,SCHEDULED
2912155,2084,2022-04-10 21:21:00,None,T21R8,SCHEDULED
2912155,2082,2022-04-10 21:22:02,2,T21R8,REALTIME
2912155,2080,2022-04-10 21:22:58,-1,T21R8,REALTIME
2912155,2078,2022-04-10 21:25:00,None,T21R8,SCHEDULED
2912155,2076,2022-04-10 21:27:54,-5,T21R8,REALTIME
2912155,2074,2022-04-10 21:30:12,72,T21R8,REALTIME
2912155,2072,2022-04-10 21:32:50,110,T21R8,REALTIME
2912155,2070,2022-04-10 21:32:45,45,T21R8,REALTIME
2912155,2068,2022-04-10 21:34:25,25,T21R8,REALTIME
2912155,2066,2022-04-10 21:35:05,5,T21R8,REALTIME
2900818,201,2022-04-10 21:35:05,5,T21R8,REALTIME
2900818,2058,2022-04-10 21:36:55,-4,T21R8,REALTIME
2912155,2064,2022-04-10 21:36:51,-8,T21R8,REALTIME
2900818,2056,2022-04-10 21:40:08,68,T21R8,REALTIME
2912155,2062,2022-04-10 21:39:00,None,T21R8,SCHEDULED
2900818,2100,2022-04-10 21:40:14,14,T21R8,REALTIME
2912155,2002,2022-04-10 21:41:00,None,T21R8,SCHEDULED
2900818,2098,2022-04-10 21:42:01,61,T21R8,REALTIME
2900818,2096,2022-04-10 21:42:58,-1,T21R8,REALTIME
2900818,2094,2022-04-10 21:44:51,51,T21R8,REALTIME
2912155,2101,2022-04-10 21:44:00,None,T21R8,SCHEDULED
2900818,2092,2022-04-10 21:46:28,28,T21R8,REALTIME
2912155,2103,2022-04-10 21:46:00,None,T21R8,SCHEDULED
2912155,2105,2022-04-10 21:47:00,None,T21R8,SCHEDULED
2900818,2090,2022-04-10 21:47:47,-12,T21R8,REALTIME
2912155,2107,2022-04-10 21:47:58,-1,T21R8,REALTIME
2900818,2088,2022-04-10 21:49:00,None,T21R8,SCHEDULED
2912155,2109,2022-04-10 21:50:16,16,T21R8,REALTIME
2900818,2086,2022-04-10 21:50:12,12,T21R8,REALTIME
2900818,2084,2022-04-10 21:51:06,6,T21R8,REALTIME
2900818,2082,2022-04-10 21:51:59,0,T21R8,REALTIME
2912155,2113,2022-04-10 21:52:20,20,T21R8,REALTIME
2900818,2080,2022-04-10 21:53:31,31,T21R8,REALTIME
2912155,2115,2022-04-10 21:54:00,None,T21R8,SCHEDULED
2900818,2078,2022-04-10 21:55:00,None,T21R8,SCHEDULED
2912155,2117,2022-04-10 21:56:00,None,T21R8,SCHEDULED
2912155,2119,2022-04-10 21:56:58,-1,T21R8,REALTIME
2900818,2076,2022-04-10 21:57:53,-6,T21R8,REALTIME
2900818,2074,2022-04-10 21:59:34,34,T21R8,REALTIME
2912155,2121,2022-04-10 21:59:00,None,T21R8,SCHEDULED
2912155,2123,2022-04-10 22:00:15,15,T21R8,REALTIME
2912155,2125,2022-04-10 22:01:06,6,T21R8,REALTIME
2900818,2072,2022-04-10 22:01:25,25,T21R8,REALTIME
2900818,2070,2022-04-10 22:02:48,48,T21R8,REALTIME
2912155,2127,2022-04-10 22:02:51,51,T21R8,REALTIME
2900818,2068,2022-04-10 22:04:24,24,T21R8,REALTIME
2912155,2129,2022-04-10 22:04:35,35,T21R8,REALTIME
2900818,2066,2022-04-10 22:05:19,19,T21R8,REALTIME
2917610,201,2022-04-10 22:05:09,9,T21R8,REALTIME
2917610,2058,2022-04-10 22:06:52,-7,T21R8,REALTIME
2900818,2064,2022-04-10 22:07:03,3,T21R8,REALTIME
2917610,2056,2022-04-10 22:09:00,None,T21R8,SCHEDULED
2917610,2100,2022-04-10 22:10:00,None,T21R8,SCHEDULED
2900818,2062,2022-04-10 22:10:32,92,T21R8,REALTIME
2917610,2098,2022-04-10 22:11:21,21,T21R8,REALTIME
2900818,2002,2022-04-10 22:12:14,74,T21R8,REALTIME
2917610,2096,2022-04-10 22:12:55,-4,T21R8,REALTIME
2917610,2094,2022-04-10 22:14:47,47,T21R8,REALTIME
2900818,2101,2022-04-10 22:14:54,54,T21R8,REALTIME
2900818,2103,2022-04-10 22:16:06,6,T21R8,REALTIME
2917610,2092,2022-04-10 22:16:20,20,T21R8,REALTIME
2900818,2105,2022-04-10 22:16:56,-3,T21R8,REALTIME
2917610,2090,2022-04-10 22:18:01,1,T21R8,REALTIME
2900818,2107,2022-04-10 22:18:42,42,T21R8,REALTIME
2917610,2088,2022-04-10 22:19:00,None,T21R8,SCHEDULED
2917610,2086,2022-04-10 22:20:12,12,T21R8,REALTIME
2917610,2084,2022-04-10 22:21:02,2,T21R8,REALTIME
2900818,2109,2022-04-10 22:21:04,64,T21R8,REALTIME
2917610,2082,2022-04-10 22:21:58,-1,T21R8,REALTIME
2900818,2113,2022-04-10 22:23:10,70,T21R8,REALTIME
2917610,2080,2022-04-10 22:23:28,28,T21R8,REALTIME
2900818,2115,2022-04-10 22:25:03,63,T21R8,REALTIME
2917610,2078,2022-04-10 22:25:42,42,T21R8,REALTIME
2900818,2117,2022-04-10 22:27:10,70,T21R8,REALTIME
2917610,2076,2022-04-10 22:27:46,-13,T21R8,REALTIME
2900818,2119,2022-04-10 22:28:01,61,T21R8,REALTIME
2917610,2074,2022-04-10 22:29:20,20,T21R8,REALTIME
2900818,2121,2022-04-10 22:30:55,115,T21R8,REALTIME
2917610,2072,2022-04-10 22:31:26,26,T21R8,REALTIME
2900818,2123,2022-04-10 22:31:54,114,T21R8,REALTIME
2917610,2070,2022-04-10 22:32:44,44,T21R8,REALTIME
2900818,2125,2022-04-10 22:32:50,110,T21R8,REALTIME
2900818,2127,2022-04-10 22:33:51,111,T21R8,REALTIME
2917610,2068,2022-04-10 22:34:24,24,T21R8,REALTIME
2917610,2066,2022-04-10 22:35:15,15,T21R8,REALTIME
2900818,2129,2022-04-10 22:35:28,88,T21R8,REALTIME
2915612,201,2022-04-10 22:35:52,52,T21R8,REALTIME
2917610,2064,2022-04-10 22:37:01,1,T21R8,REALTIME
2915612,2058,2022-04-10 22:37:38,38,T21R8,REALTIME
2917610,2062,2022-04-10 22:39:00,None,T21R8,SCHEDULED
2915612,2056,2022-04-10 22:39:46,46,T21R8,REALTIME
2915612,2100,2022-04-10 22:40:22,22,T21R8,REALTIME
2915612,2098,2022-04-10 22:41:50,50,T21R8,REALTIME
2917610,2002,2022-04-10 22:41:11,11,T21R8,REALTIME
2915612,2096,2022-04-10 22:42:49,-10,T21R8,REALTIME
2917610,2101,2022-04-10 22:43:53,53,T21R8,REALTIME
2915612,2094,2022-04-10 22:44:43,43,T21R8,REALTIME
2917610,2103,2022-04-10 22:45:24,24,T21R8,REALTIME
2915612,2092,2022-04-10 22:46:25,25,T21R8,REALTIME
2917610,2105,2022-04-10 22:46:21,21,T21R8,REALTIME
2917610,2107,2022-04-10 22:47:12,12,T21R8,REALTIME
2915612,2090,2022-04-10 22:48:37,37,T21R8,REALTIME
2915612,2088,2022-04-10 22:49:19,19,T21R8,REALTIME
2917610,2109,2022-04-10 22:49:25,25,T21R8,REALTIME
2915612,2086,2022-04-10 22:50:16,16,T21R8,REALTIME
2915612,2084,2022-04-10 22:51:04,4,T21R8,REALTIME
2917610,2113,2022-04-10 22:51:39,39,T21R8,REALTIME
2915612,2082,2022-04-10 22:52:02,2,T21R8,REALTIME
2915612,2080,2022-04-10 22:52:53,-6,T21R8,REALTIME
2917610,2115,2022-04-10 22:53:07,7,T21R8,REALTIME
2915612,2078,2022-04-10 22:55:28,28,T21R8,REALTIME
2917610,2117,2022-04-10 22:55:29,29,T21R8,REALTIME
2917610,2119,2022-04-10 22:56:13,13,T21R8,REALTIME
2917610,2121,2022-04-10 22:58:00,None,T21R8,SCHEDULED
2915612,2076,2022-04-10 22:58:53,53,T21R8,REALTIME
2917610,2123,2022-04-10 22:59:00,None,T21R8,SCHEDULED
2915612,2074,2022-04-10 23:00:14,74,T21R8,REALTIME
2917610,2125,2022-04-10 23:00:00,None,T21R8,SCHEDULED
2917610,2127,2022-04-10 23:01:00,None,T21R8,SCHEDULED
2915612,2072,2022-04-10 23:02:52,112,T21R8,REALTIME
2915612,2070,2022-04-10 23:02:52,52,T21R8,REALTIME
2917610,2129,2022-04-10 23:03:00,None,T21R8,SCHEDULED
2915612,2068,2022-04-10 23:04:21,21,T21R8,REALTIME
2915612,2066,2022-04-10 23:05:03,3,T21R8,REALTIME
2915612,2064,2022-04-10 23:06:58,-1,T21R8,REALTIME
2915612,2062,2022-04-10 23:09:00,None,T21R8,SCHEDULED
2915612,2002,2022-04-10 23:12:16,76,T21R8,REALTIME
2915612,2101,2022-04-10 23:14:37,97,T21R8,REALTIME
2915612,2103,2022-04-10 23:16:56,116,T21R8,REALTIME
2915612,2105,2022-04-10 23:17:48,108,T21R8,REALTIME
2915612,2107,2022-04-10 23:18:46,106,T21R8,REALTIME
2915612,2109,2022-04-10 23:21:16,136,T21R8,REALTIME
2915612,2113,2022-04-10 23:23:08,128,T21R8,REALTIME
2915612,2115,2022-04-10 23:24:39,99,T21R8,REALTIME
2915612,2117,2022-04-10 23:26:21,81,T21R8,REALTIME
2915612,2119,2022-04-10 23:27:45,105,T21R8,REALTIME
2915612,2121,2022-04-10 23:29:55,115,T21R8,REALTIME
2915612,2123,2022-04-10 23:30:30,90,T21R8,REALTIME
2915612,2125,2022-04-10 23:31:09,69,T21R8,REALTIME
2915612,2127,2022-04-10 23:32:51,111,T21R8,REALTIME
2915612,2129,2022-04-10 23:34:52,112,T21R8,REALTIME
