trip,stop,timestamp,delay,variant,status
2935208,2061,2022-04-11 19:02:57,57,T302R8,REALTIME
2933737,2083,2022-04-11 19:02:43,223,T302R8,REALTIME
2935631,2104,2022-04-11 19:04:38,98,T302R8,REALTIME
2935814,2077,2022-04-11 19:03:49,49,T302R8,REALTIME
2933737,2085,2022-04-11 19:03:31,211,T302R8,REALTIME
2938140,2130,2022-04-11 19:04:18,18,T302R8,REALTIME
2935208,2063,2022-04-11 19:04:20,20,T302R8,REALTIME
2933737,2087,2022-04-11 19:04:16,196,T302R8,REALTIME
2935631,2102,2022-04-11 19:05:55,55,T302R8,REALTIME
2935814,2079,2022-04-11 19:05:00,None,T302R8,SCHEDULED
2933737,2089,2022-04-11 19:05:20,200,T302R8,REALTIME
2935208,2065,2022-04-11 19:06:01,1,T302R8,REALTIME
2935814,2081,2022-04-11 19:05:57,-2,T302R8,REALTIME
2938140,2128,2022-04-11 19:06:59,59,T302R8,REALTIME
2935208,2067,2022-04-11 19:06:57,-2,T302R8,REALTIME
2935814,2083,2022-04-11 19:06:55,-4,T302R8,REALTIME
2933737,2091,2022-04-11 19:07:08,188,T302R8,REALTIME
2935631,2001,2022-04-11 19:08:09,69,T302R8,REALTIME
2935814,2085,2022-04-11 19:07:41,-18,T302R8,REALTIME
2938140,2126,2022-04-11 19:08:35,95,T302R8,REALTIME
2935208,2069,2022-04-11 19:08:28,28,T302R8,REALTIME
2933737,2093,2022-04-11 19:09:04,184,T302R8,REALTIME
2938140,2124,2022-04-11 19:09:24,84,T302R8,REALTIME
2935814,2087,2022-04-11 19:09:00,None,T302R8,SCHEDULED
2935814,2089,2022-04-11 19:10:00,None,T302R8,SCHEDULED
2933737,2095,2022-04-11 19:10:55,175,T302R8,REALTIME
2938140,2122,2022-04-11 19:11:19,79,T302R8,REALTIME
2935208,2071,2022-04-11 19:11:09,69,T302R8,REALTIME
2933737,2097,2022-04-11 19:11:28,148,T302R8,REALTIME
2938140,2120,2022-04-11 19:12:00,60,T302R8,REALTIME
2935631,2061,2022-04-11 19:12:05,125,T302R8,REALTIME
2935208,2073,2022-04-11 19:11:44,44,T302R8,REALTIME
2935814,2091,2022-04-11 19:12:00,None,T302R8,SCHEDULED
2938140,2118,2022-04-11 19:12:52,52,T302R8,REALTIME
2935631,2063,2022-04-11 19:13:38,98,T302R8,REALTIME
2935208,2075,2022-04-11 19:13:38,38,T302R8,REALTIME
2933737,2099,2022-04-11 19:14:25,205,T302R8,REALTIME
2935631,2065,2022-04-11 19:14:45,45,T302R8,REALTIME
2935814,2093,2022-04-11 19:14:00,None,T302R8,SCHEDULED
2933737,2055,2022-04-11 19:14:23,143,T302R8,REALTIME
2938140,2116,2022-04-11 19:15:43,103,T302R8,REALTIME
2935208,2077,2022-04-11 19:15:14,14,T302R8,REALTIME
2933737,2057,2022-04-11 19:15:02,122,T302R8,REALTIME
2935631,2067,2022-04-11 19:16:00,60,T302R8,REALTIME
2935814,2095,2022-04-11 19:16:00,None,T302R8,SCHEDULED
2933737,201,2022-04-11 19:18:05,245,T302R8,REALTIME
2935631,2069,2022-04-11 19:16:48,48,T302R8,REALTIME
2935208,2079,2022-04-11 19:16:52,-7,T302R8,REALTIME
2935814,2097,2022-04-11 19:17:11,11,T302R8,REALTIME
2938140,2114,2022-04-11 19:18:02,122,T302R8,REALTIME
2938140,2110,2022-04-11 19:19:01,61,T302R8,REALTIME
2935631,2071,2022-04-11 19:18:34,34,T302R8,REALTIME
2935208,2081,2022-04-11 19:18:34,34,T302R8,REALTIME
2935631,2073,2022-04-11 19:19:10,10,T302R8,REALTIME
2935208,2083,2022-04-11 19:19:23,23,T302R8,REALTIME
2935814,2099,2022-04-11 19:18:54,-6,T302R8,REALTIME
2935208,2085,2022-04-11 19:20:12,12,T302R8,REALTIME
2935814,2055,2022-04-11 19:20:12,12,T302R8,REALTIME
2938140,2108,2022-04-11 19:20:23,83,T302R8,REALTIME
2938140,2106,2022-04-11 19:21:10,70,T302R8,REALTIME
2935208,2087,2022-04-11 19:20:56,-3,T302R8,REALTIME
2935814,2057,2022-04-11 19:20:50,-9,T302R8,REALTIME
2935631,2075,2022-04-11 19:21:55,55,T302R8,REALTIME
2935208,2089,2022-04-11 19:22:01,1,T302R8,REALTIME
2938140,2104,2022-04-11 19:23:07,67,T302R8,REALTIME
2935814,201,2022-04-11 19:22:00,None,T302R8,SCHEDULED
2935631,2077,2022-04-11 19:23:32,32,T302R8,REALTIME
2938878,2130,2022-04-11 19:24:21,21,T302R8,REALTIME
2935208,2091,2022-04-11 19:24:00,None,T302R8,SCHEDULED
2938140,2102,2022-04-11 19:26:02,122,T302R8,REALTIME
2935631,2079,2022-04-11 19:25:22,22,T302R8,REALTIME
2938878,2128,2022-04-11 19:26:15,15,T302R8,REALTIME
2935631,2081,2022-04-11 19:26:10,10,T302R8,REALTIME
2935208,2093,2022-04-11 19:26:00,None,T302R8,SCHEDULED
2938140,2001,2022-04-11 19:26:47,47,T302R8,REALTIME
2935631,2083,2022-04-11 19:27:00,0,T302R8,REALTIME
2938878,2126,2022-04-11 19:27:44,44,T302R8,REALTIME
2935631,2085,2022-04-11 19:27:53,-6,T302R8,REALTIME
2935208,2095,2022-04-11 19:28:00,None,T302R8,SCHEDULED
2938878,2124,2022-04-11 19:28:33,33,T302R8,REALTIME
2935631,2087,2022-04-11 19:29:17,17,T302R8,REALTIME
2935208,2097,2022-04-11 19:29:00,None,T302R8,SCHEDULED
2938878,2122,2022-04-11 19:30:24,24,T302R8,REALTIME
2938140,2061,2022-04-11 19:31:50,170,T302R8,REALTIME
2935631,2089,2022-04-11 19:30:20,20,T302R8,REALTIME
2935208,2099,2022-04-11 19:31:00,None,T302R8,SCHEDULED
2938878,2120,2022-04-11 19:31:56,56,T302R8,REALTIME
2938140,2063,2022-04-11 19:31:48,48,T302R8,REALTIME
2935208,2055,2022-04-11 19:32:00,None,T302R8,SCHEDULED
2938878,2118,2022-04-11 19:32:56,56,T302R8,REALTIME
2935631,2091,2022-04-11 19:32:54,54,T302R8,REALTIME
2935208,2057,2022-04-11 19:33:00,None,T302R8,SCHEDULED
2938140,2065,2022-04-11 19:33:26,26,T302R8,REALTIME
2935208,201,2022-04-11 19:34:00,None,T302R8,SCHEDULED
2935631,2093,2022-04-11 19:34:50,50,T302R8,REALTIME
2938878,2116,2022-04-11 19:35:17,77,T302R8,REALTIME
2938140,2067,2022-04-11 19:35:10,70,T302R8,REALTIME
2938140,2069,2022-04-11 19:35:58,58,T302R8,REALTIME
2935631,2095,2022-04-11 19:36:30,30,T302R8,REALTIME
2938878,2114,2022-04-11 19:37:48,108,T302R8,REALTIME
2935631,2097,2022-04-11 19:37:51,51,T302R8,REALTIME
2938878,2110,2022-04-11 19:38:55,55,T302R8,REALTIME
2938878,2108,2022-04-11 19:40:26,86,T302R8,REALTIME
2938140,2075,2022-04-11 19:40:34,34,T302R8,REALTIME
2935631,2099,2022-04-11 19:41:25,145,T302R8,REALTIME
2938878,2106,2022-04-11 19:41:19,79,T302R8,REALTIME
2935631,2055,2022-04-11 19:40:59,59,T302R8,REALTIME
2938878,2104,2022-04-11 19:42:56,56,T302R8,REALTIME
2938140,2077,2022-04-11 19:41:55,-4,T302R8,REALTIME
2935631,2057,2022-04-11 19:41:40,40,T302R8,REALTIME
2935631,201,2022-04-11 19:50:02,482,T302R8,REALTIME
2943792,2130,2022-04-11 19:44:00,None,T302R8,SCHEDULED
2938878,2102,2022-04-11 19:44:00,None,T302R8,SCHEDULED
2938140,2079,2022-04-11 19:44:00,None,T302R8,SCHEDULED
2938140,2081,2022-04-11 19:45:00,None,T302R8,SCHEDULED
2943792,2128,2022-04-11 19:46:00,None,T302R8,SCHEDULED
2938140,2083,2022-04-11 19:46:00,None,T302R8,SCHEDULED
2943792,2126,2022-04-11 19:47:00,None,T302R8,SCHEDULED
2938140,2085,2022-04-11 19:47:00,None,T302R8,SCHEDULED
2943792,2124,2022-04-11 19:47:53,-6,T302R8,REALTIME
2938878,2001,2022-04-11 19:47:54,114,T302R8,REALTIME
2938140,2087,2022-04-11 19:47:39,-20,T302R8,REALTIME
2933322,2130,2022-04-11 20:03:34,-25,T302R8,REALTIME
2934317,2130,2022-04-11 20:44:00,None,T302R8,SCHEDULED
2933322,2128,2022-04-11 20:05:13,-46,T302R8,REALTIME
2934317,2128,2022-04-11 20:46:00,None,T302R8,SCHEDULED
2933322,2126,2022-04-11 20:06:10,-49,T302R8,REALTIME
2933322,2124,2022-04-11 20:06:55,-64,T302R8,REALTIME
2943792,2122,2022-04-11 19:49:34,-25,T302R8,REALTIME
2938315,2122,2022-04-11 20:30:00,None,T302R8,SCHEDULED
2943792,2120,2022-04-11 19:50:22,-37,T302R8,REALTIME
2938315,2120,2022-04-11 20:31:00,None,T302R8,SCHEDULED
2943792,2118,2022-04-11 19:51:11,-48,T302R8,REALTIME
2938315,2118,2022-04-11 20:32:00,None,T302R8,SCHEDULED
2943792,2116,2022-04-11 19:53:02,-57,T302R8,REALTIME
2938315,2116,2022-04-11 20:34:00,None,T302R8,SCHEDULED
2943792,2114,2022-04-11 19:54:46,-73,T302R8,REALTIME
2938315,2114,2022-04-11 20:36:00,None,T302R8,SCHEDULED
2943792,2110,2022-04-11 19:55:59,-120,T302R8,REALTIME
2938315,2110,2022-04-11 20:38:00,None,T302R8,SCHEDULED
2943792,2108,2022-04-11 19:57:15,-104,T302R8,REALTIME
2938315,2108,2022-04-11 20:39:00,None,T302R8,SCHEDULED
2943792,2106,2022-04-11 19:58:05,-114,T302R8,REALTIME
2938315,2106,2022-04-11 20:40:00,None,T302R8,SCHEDULED
2943792,2104,2022-04-11 19:59:30,-149,T302R8,REALTIME
2938315,2104,2022-04-11 20:42:00,None,T302R8,SCHEDULED
2943792,2102,2022-04-11 20:00:42,-197,T302R8,REALTIME
2943792,2001,2022-04-11 20:02:40,-199,T302R8,REALTIME
2938878,2061,2022-04-11 19:49:45,45,T302R8,REALTIME
2933322,2061,2022-04-11 20:29:00,None,T302R8,SCHEDULED
2938878,2063,2022-04-11 19:50:55,-4,T302R8,REALTIME
2933322,2063,2022-04-11 20:31:00,None,T302R8,SCHEDULED
2938878,2065,2022-04-11 19:52:55,-4,T302R8,REALTIME
2933322,2065,2022-04-11 20:33:00,None,T302R8,SCHEDULED
2938878,2067,2022-04-11 19:53:55,-4,T302R8,REALTIME
2933322,2067,2022-04-11 20:34:00,None,T302R8,SCHEDULED
2938878,2069,2022-04-11 19:55:01,1,T302R8,REALTIME
2933322,2069,2022-04-11 20:35:00,None,T302R8,SCHEDULED
2938878,2071,2022-04-11 19:56:14,-45,T302R8,REALTIME
2933322,2071,2022-04-11 20:37:00,None,T302R8,SCHEDULED
2938878,2073,2022-04-11 19:56:49,-70,T302R8,REALTIME
2933322,2073,2022-04-11 20:38:00,None,T302R8,SCHEDULED
2938878,2075,2022-04-11 19:59:03,-56,T302R8,REALTIME
2933322,2075,2022-04-11 20:40:00,None,T302R8,SCHEDULED
2938878,2077,2022-04-11 20:01:16,-43,T302R8,REALTIME
2933322,2077,2022-04-11 20:42:00,None,T302R8,SCHEDULED
2938878,2079,2022-04-11 20:02:22,-97,T302R8,REALTIME
2933322,2079,2022-04-11 20:44:00,None,T302R8,SCHEDULED
2938878,2081,2022-04-11 20:03:30,-89,T302R8,REALTIME
2933322,2081,2022-04-11 20:45:00,None,T302R8,SCHEDULED
2938878,2083,2022-04-11 20:04:10,-109,T302R8,REALTIME
2933322,2083,2022-04-11 20:46:00,None,T302R8,SCHEDULED
2938878,2085,2022-04-11 20:04:57,-122,T302R8,REALTIME
2938878,2087,2022-04-11 20:05:43,-136,T302R8,REALTIME
2938140,2089,2022-04-11 19:49:00,None,T302R8,SCHEDULED
2943792,2089,2022-04-11 20:29:00,None,T302R8,SCHEDULED
2938140,2091,2022-04-11 19:50:16,-43,T302R8,REALTIME
2943792,2091,2022-04-11 20:31:00,None,T302R8,SCHEDULED
2938140,2093,2022-04-11 19:51:45,-74,T302R8,REALTIME
2943792,2093,2022-04-11 20:33:00,None,T302R8,SCHEDULED
2938140,2095,2022-04-11 19:53:10,-109,T302R8,REALTIME
2943792,2095,2022-04-11 20:35:00,None,T302R8,SCHEDULED
2938140,2097,2022-04-11 19:54:15,-104,T302R8,REALTIME
2943792,2097,2022-04-11 20:36:00,None,T302R8,SCHEDULED
2938140,2099,2022-04-11 19:56:32,-87,T302R8,REALTIME
2943792,2099,2022-04-11 20:38:00,None,T302R8,SCHEDULED
2938140,2055,2022-04-11 19:56:59,-120,T302R8,REALTIME
2943792,2055,2022-04-11 20:39:00,None,T302R8,SCHEDULED
2938140,2057,2022-04-11 19:57:30,-149,T302R8,REALTIME
2943792,2057,2022-04-11 20:40:00,None,T302R8,SCHEDULED
2938140,201,2022-04-11 20:10:01,541,T302R8,REALTIME
2943792,201,2022-04-11 20:41:00,None,T302R8,SCHEDULED
2938315,2130,2022-04-11 20:24:00,None,T302R8,SCHEDULED
2938315,2128,2022-04-11 20:26:00,None,T302R8,SCHEDULED
2938315,2126,2022-04-11 20:27:00,None,T302R8,SCHEDULED
2938315,2124,2022-04-11 20:28:00,None,T302R8,SCHEDULED
2933322,2122,2022-04-11 20:08:42,-77,T302R8,REALTIME
2933322,2120,2022-04-11 20:09:30,-89,T302R8,REALTIME
2933322,2118,2022-04-11 20:10:19,-100,T302R8,REALTIME
2933322,2116,2022-04-11 20:12:10,-109,T302R8,REALTIME
2933322,2114,2022-04-11 20:13:54,-125,T302R8,REALTIME
2933322,2110,2022-04-11 20:15:07,-172,T302R8,REALTIME
2933322,2108,2022-04-11 20:16:23,-156,T302R8,REALTIME
2933322,2106,2022-04-11 20:17:13,-166,T302R8,REALTIME
2933322,2104,2022-04-11 20:18:38,-201,T302R8,REALTIME
2933322,2102,2022-04-11 20:24:00,None,T302R8,SCHEDULED
2938315,2001,2022-04-11 20:47:05,65,T302R8,REALTIME
2943792,2061,2022-04-11 20:06:31,-148,T302R8,REALTIME
2943792,2063,2022-04-11 20:07:41,-198,T302R8,REALTIME
2943792,2065,2022-04-11 20:09:41,-198,T302R8,REALTIME
2943792,2067,2022-04-11 20:10:41,-198,T302R8,REALTIME
2943792,2069,2022-04-11 20:11:47,-192,T302R8,REALTIME
2943792,2071,2022-04-11 20:13:00,-239,T302R8,REALTIME
2943792,2073,2022-04-11 20:13:35,-264,T302R8,REALTIME
2943792,2075,2022-04-11 20:15:49,-250,T302R8,REALTIME
2943792,2077,2022-04-11 20:18:02,-237,T302R8,REALTIME
2943792,2079,2022-04-11 20:19:08,-291,T302R8,REALTIME
2943792,2081,2022-04-11 20:25:00,None,T302R8,SCHEDULED
2943792,2083,2022-04-11 20:26:00,None,T302R8,SCHEDULED
2943792,2085,2022-04-11 20:27:00,None,T302R8,SCHEDULED
2943792,2087,2022-04-11 20:28:00,None,T302R8,SCHEDULED
2938878,2089,2022-04-11 20:06:46,-133,T302R8,REALTIME
2938878,2091,2022-04-11 20:08:08,-171,T302R8,REALTIME
2938878,2093,2022-04-11 20:09:37,-202,T302R8,REALTIME
2938878,2095,2022-04-11 20:11:02,-237,T302R8,REALTIME
2938878,2097,2022-04-11 20:12:07,-232,T302R8,REALTIME
2938878,2099,2022-04-11 20:14:24,-215,T302R8,REALTIME
2938878,2055,2022-04-11 20:14:51,-248,T302R8,REALTIME
2938878,2057,2022-04-11 20:15:22,-277,T302R8,REALTIME
2938878,201,2022-04-11 20:35:03,843,T302R8,REALTIME
2934317,2126,2022-04-11 20:46:49,-10,T302R8,REALTIME
2934317,2124,2022-04-11 20:47:12,-47,T302R8,REALTIME
2934317,2122,2022-04-11 20:48:48,-71,T302R8,REALTIME
2934317,2120,2022-04-11 20:49:35,-84,T302R8,REALTIME
2934317,2118,2022-04-11 20:50:23,-96,T302R8,REALTIME
2934317,2116,2022-04-11 20:53:19,-40,T302R8,REALTIME
2938315,2061,2022-04-11 20:49:34,34,T302R8,REALTIME
2938315,2063,2022-04-11 20:52:43,103,T302R8,REALTIME
2938315,2065,2022-04-11 20:53:42,42,T302R8,REALTIME
2933322,2085,2022-04-11 20:46:51,-8,T302R8,REALTIME
2933322,2087,2022-04-11 20:47:15,-44,T302R8,REALTIME
2933322,2089,2022-04-11 20:48:24,-35,T302R8,REALTIME
2933322,2091,2022-04-11 20:50:07,-52,T302R8,REALTIME
2933322,2093,2022-04-11 20:53:00,None,T302R8,SCHEDULED
2935633,2130,2022-04-11 21:01:28,-31,T302R8,REALTIME
2935633,2128,2022-04-11 21:02:59,-60,T302R8,REALTIME
2935633,2126,2022-04-11 21:03:53,-66,T302R8,REALTIME
2935633,2124,2022-04-11 21:04:36,-83,T302R8,REALTIME
2935633,2122,2022-04-11 21:06:17,-102,T302R8,REALTIME
2935633,2120,2022-04-11 21:07:04,-115,T302R8,REALTIME
2935633,2118,2022-04-11 21:07:52,-127,T302R8,REALTIME
2935633,2116,2022-04-11 21:09:43,-136,T302R8,REALTIME
2935633,2114,2022-04-11 21:11:41,-138,T302R8,REALTIME
2935633,2110,2022-04-11 21:12:50,-189,T302R8,REALTIME
2935633,2108,2022-04-11 21:14:13,-166,T302R8,REALTIME
2935633,2106,2022-04-11 21:14:59,-180,T302R8,REALTIME
2935633,2104,2022-04-11 21:16:50,-189,T302R8,REALTIME
2935633,2102,2022-04-11 21:22:06,6,T302R8,REALTIME
2935633,2001,2022-04-11 21:24:21,21,T302R8,REALTIME
2935633,2061,2022-04-11 21:27:51,51,T302R8,REALTIME
