trip,stop,timestamp,delay,variant,status
2863296,201,2022-04-08 16:33:01,1261,T302R8,REALTIME
2870325,2120,2022-04-08 15:42:30,30,T302R8,REALTIME
2863472,2104,2022-04-08 15:43:47,47,T302R8,REALTIME
2870325,2118,2022-04-08 15:43:34,34,T302R8,REALTIME
2863472,2102,2022-04-08 15:45:00,None,T302R8,SCHEDULED
2870325,2116,2022-04-08 15:45:59,59,T302R8,REALTIME
2863296,2061,2022-04-08 15:46:58,418,T302R8,REALTIME
2863472,201,2022-04-08 16:43:04,1264,T302R8,REALTIME
2862999,2130,2022-04-08 15:47:12,132,T302R8,REALTIME
2870325,2114,2022-04-08 15:48:21,81,T302R8,REALTIME
2863296,2063,2022-04-08 15:47:53,353,T302R8,REALTIME
2863472,2001,2022-04-08 15:48:49,109,T302R8,REALTIME
2870325,2110,2022-04-08 15:49:29,29,T302R8,REALTIME
2862999,2128,2022-04-08 15:49:19,139,T302R8,REALTIME
2862999,2126,2022-04-08 15:50:08,128,T302R8,REALTIME
2863296,2065,2022-04-08 15:50:04,364,T302R8,REALTIME
2870325,2108,2022-04-08 15:50:54,54,T302R8,REALTIME
2862999,2124,2022-04-08 15:51:15,135,T302R8,REALTIME
2863296,2067,2022-04-08 15:51:13,373,T302R8,REALTIME
2870325,2106,2022-04-08 15:52:04,64,T302R8,REALTIME
2863472,2061,2022-04-08 15:51:51,111,T302R8,REALTIME
2863296,2069,2022-04-08 15:52:34,394,T302R8,REALTIME
2862999,2122,2022-04-08 15:53:13,133,T302R8,REALTIME
2870325,2104,2022-04-08 15:53:00,None,T302R8,SCHEDULED
2863472,2063,2022-04-08 15:52:47,47,T302R8,REALTIME
2862999,2120,2022-04-08 15:53:45,105,T302R8,REALTIME
2862999,2118,2022-04-08 15:54:47,107,T302R8,REALTIME
2863472,2065,2022-04-08 15:54:36,36,T302R8,REALTIME
2863296,2071,2022-04-08 15:54:56,416,T302R8,REALTIME
2864748,2130,2022-04-08 15:55:00,None,T302R8,SCHEDULED
2870325,2102,2022-04-08 15:55:00,None,T302R8,SCHEDULED
2863472,2067,2022-04-08 15:55:46,46,T302R8,REALTIME
2863296,2073,2022-04-08 15:55:45,405,T302R8,REALTIME
2864748,2001,2022-04-08 16:19:12,132,T302R8,REALTIME
2864748,2128,2022-04-08 15:57:09,9,T302R8,REALTIME
2862999,2116,2022-04-08 15:57:26,146,T302R8,REALTIME
2870325,2001,2022-04-08 15:57:00,None,T302R8,SCHEDULED
2863472,2069,2022-04-08 15:56:53,53,T302R8,REALTIME
2864748,2126,2022-04-08 15:58:06,6,T302R8,REALTIME
2863472,2071,2022-04-08 15:58:44,44,T302R8,REALTIME
2863296,2075,2022-04-08 15:58:57,477,T302R8,REALTIME
2864748,2124,2022-04-08 15:59:16,16,T302R8,REALTIME
2862999,2114,2022-04-08 16:00:01,181,T302R8,REALTIME
2870325,2061,2022-04-08 16:00:00,None,T302R8,SCHEDULED
2863472,2073,2022-04-08 16:00:23,83,T302R8,REALTIME
2863296,2077,2022-04-08 16:00:20,440,T302R8,REALTIME
2864748,2122,2022-04-08 16:01:03,3,T302R8,REALTIME
2862999,2110,2022-04-08 16:01:17,137,T302R8,REALTIME
2863296,2079,2022-04-08 16:01:28,388,T302R8,REALTIME
2864748,2120,2022-04-08 16:02:09,9,T302R8,REALTIME
2870325,2063,2022-04-08 16:02:00,None,T302R8,SCHEDULED
2863472,2075,2022-04-08 16:02:47,107,T302R8,REALTIME
2863296,2081,2022-04-08 16:02:28,388,T302R8,REALTIME
2864748,2118,2022-04-08 16:03:14,14,T302R8,REALTIME
2863296,2083,2022-04-08 16:03:13,373,T302R8,REALTIME
2862999,2108,2022-04-08 16:03:19,199,T302R8,REALTIME
2870325,2065,2022-04-08 16:04:00,None,T302R8,SCHEDULED
2863296,2085,2022-04-08 16:04:19,379,T302R8,REALTIME
2864454,2130,2022-04-08 16:04:42,-17,T302R8,REALTIME
2862999,2106,2022-04-08 16:05:04,244,T302R8,REALTIME
2863296,2087,2022-04-08 16:04:50,350,T302R8,REALTIME
2870325,2067,2022-04-08 16:05:00,None,T302R8,SCHEDULED
2864748,2116,2022-04-08 16:06:07,67,T302R8,REALTIME
2862999,2104,2022-04-08 16:06:58,238,T302R8,REALTIME
2870325,2069,2022-04-08 16:05:58,-1,T302R8,REALTIME
2863472,2077,2022-04-08 16:06:18,198,T302R8,REALTIME
2863296,2089,2022-04-08 16:06:08,368,T302R8,REALTIME
2864454,2128,2022-04-08 16:07:00,None,T302R8,SCHEDULED
2863472,2079,2022-04-08 16:07:11,131,T302R8,REALTIME
2864748,2114,2022-04-08 16:08:13,73,T302R8,REALTIME
2864454,2126,2022-04-08 16:08:21,21,T302R8,REALTIME
2862999,2102,2022-04-08 16:07:51,171,T302R8,REALTIME
2870325,2071,2022-04-08 16:08:00,None,T302R8,SCHEDULED
2863472,2081,2022-04-08 16:08:23,143,T302R8,REALTIME
2863296,2091,2022-04-08 16:08:29,389,T302R8,REALTIME
2870325,2073,2022-04-08 16:09:00,None,T302R8,SCHEDULED
2863472,2083,2022-04-08 16:08:49,109,T302R8,REALTIME
2864454,2124,2022-04-08 16:09:30,30,T302R8,REALTIME
2864748,2110,2022-04-08 16:10:01,61,T302R8,REALTIME
2862999,201,2022-04-08 17:03:02,1262,T302R8,REALTIME
2863472,2085,2022-04-08 16:10:03,123,T302R8,REALTIME
2863296,2093,2022-04-08 16:10:35,395,T302R8,REALTIME
2864748,2108,2022-04-08 16:10:58,58,T302R8,REALTIME
2864454,2122,2022-04-08 16:11:27,27,T302R8,REALTIME
2870325,2075,2022-04-08 16:11:34,34,T302R8,REALTIME
2863472,2087,2022-04-08 16:11:06,126,T302R8,REALTIME
2864748,2106,2022-04-08 16:12:05,65,T302R8,REALTIME
2862999,2001,2022-04-08 16:11:48,288,T302R8,REALTIME
2863296,2095,2022-04-08 16:12:19,379,T302R8,REALTIME
2864454,2120,2022-04-08 16:12:31,31,T302R8,REALTIME
2863472,2089,2022-04-08 16:12:35,155,T302R8,REALTIME
2864748,2104,2022-04-08 16:13:39,39,T302R8,REALTIME
2870325,2077,2022-04-08 16:13:30,30,T302R8,REALTIME
2863296,2097,2022-04-08 16:13:51,411,T302R8,REALTIME
2864454,2118,2022-04-08 16:13:43,43,T302R8,REALTIME
2863472,2091,2022-04-08 16:14:20,140,T302R8,REALTIME
2866321,2130,2022-04-08 16:15:00,None,T302R8,SCHEDULED
2864748,2102,2022-04-08 16:15:00,None,T302R8,SCHEDULED
2870325,2079,2022-04-08 16:15:00,None,T302R8,SCHEDULED
2864454,2116,2022-04-08 16:15:54,54,T302R8,REALTIME
2862999,2061,2022-04-08 16:15:53,353,T302R8,REALTIME
2863472,2093,2022-04-08 16:16:35,155,T302R8,REALTIME
2870325,2081,2022-04-08 16:16:00,None,T302R8,SCHEDULED
2863296,2099,2022-04-08 16:17:21,501,T302R8,REALTIME
2866321,2128,2022-04-08 16:17:18,18,T302R8,REALTIME
2866321,2001,2022-04-08 16:37:00,None,T302R8,SCHEDULED
2870325,2083,2022-04-08 16:17:00,None,T302R8,SCHEDULED
2863472,2095,2022-04-08 16:18:05,125,T302R8,REALTIME
2864454,2114,2022-04-08 16:17:52,52,T302R8,REALTIME
2862999,2063,2022-04-08 16:17:37,337,T302R8,REALTIME
2864748,201,2022-04-08 17:13:03,1263,T302R8,REALTIME
2866321,2126,2022-04-08 16:18:18,18,T302R8,REALTIME
2870325,2085,2022-04-08 16:18:00,None,T302R8,SCHEDULED
2863472,2097,2022-04-08 16:18:32,92,T302R8,REALTIME
2863296,2055,2022-04-08 16:18:11,491,T302R8,REALTIME
2863296,2057,2022-04-08 16:18:46,466,T302R8,REALTIME
2866321,2124,2022-04-08 16:19:24,24,T302R8,REALTIME
2864454,2110,2022-04-08 16:19:53,53,T302R8,REALTIME
2862999,2065,2022-04-08 16:19:24,324,T302R8,REALTIME
2870325,2087,2022-04-08 16:19:00,None,T302R8,SCHEDULED
2870325,2089,2022-04-08 16:20:00,None,T302R8,SCHEDULED
2864454,2108,2022-04-08 16:20:48,48,T302R8,REALTIME
2866321,2122,2022-04-08 16:21:07,7,T302R8,REALTIME
2864454,2106,2022-04-08 16:21:17,17,T302R8,REALTIME
2862999,2067,2022-04-08 16:20:58,358,T302R8,REALTIME
2864748,2061,2022-04-08 16:21:39,99,T302R8,REALTIME
2863472,2099,2022-04-08 16:22:47,227,T302R8,REALTIME
2862999,2069,2022-04-08 16:22:07,367,T302R8,REALTIME
2870325,2091,2022-04-08 16:22:00,None,T302R8,SCHEDULED
2863472,2055,2022-04-08 16:22:08,128,T302R8,REALTIME
2866321,2120,2022-04-08 16:22:17,17,T302R8,REALTIME
2863472,2057,2022-04-08 16:22:41,101,T302R8,REALTIME
2866321,2118,2022-04-08 16:23:27,27,T302R8,REALTIME
2864454,2104,2022-04-08 16:23:00,None,T302R8,SCHEDULED
2864748,2063,2022-04-08 16:23:18,78,T302R8,REALTIME
2870325,2093,2022-04-08 16:24:00,None,T302R8,SCHEDULED
2864748,2065,2022-04-08 16:24:55,55,T302R8,REALTIME
2862999,2071,2022-04-08 16:25:19,439,T302R8,REALTIME
2864658,2130,2022-04-08 16:25:22,22,T302R8,REALTIME
2864454,2102,2022-04-08 16:26:10,70,T302R8,REALTIME
2864748,2067,2022-04-08 16:25:59,59,T302R8,REALTIME
2862999,2073,2022-04-08 16:26:06,426,T302R8,REALTIME
2870325,2095,2022-04-08 16:26:00,None,T302R8,SCHEDULED
2866321,2116,2022-04-08 16:26:39,99,T302R8,REALTIME
2864748,2069,2022-04-08 16:27:11,71,T302R8,REALTIME
2870325,2097,2022-04-08 16:27:38,38,T302R8,REALTIME
2864658,2128,2022-04-08 16:27:59,59,T302R8,REALTIME
2866321,2114,2022-04-08 16:27:50,50,T302R8,REALTIME
2864454,201,2022-04-08 17:25:01,1381,T302R8,REALTIME
2864454,2001,2022-04-08 16:28:16,76,T302R8,REALTIME
2864658,2126,2022-04-08 16:28:59,59,T302R8,REALTIME
2866321,2110,2022-04-08 16:29:17,17,T302R8,REALTIME
2864748,2071,2022-04-08 16:28:55,55,T302R8,REALTIME
2870325,2099,2022-04-08 16:30:04,64,T302R8,REALTIME
2862999,2075,2022-04-08 16:29:44,524,T302R8,REALTIME
2864748,2073,2022-04-08 16:29:59,59,T302R8,REALTIME
2870325,2055,2022-04-08 16:29:59,0,T302R8,REALTIME
2864658,2124,2022-04-08 16:30:42,102,T302R8,REALTIME
2866321,2108,2022-04-08 16:30:52,52,T302R8,REALTIME
2866321,2106,2022-04-08 16:31:23,23,T302R8,REALTIME
2864454,2061,2022-04-08 16:31:12,72,T302R8,REALTIME
2862999,2077,2022-04-08 16:31:17,497,T302R8,REALTIME
2870325,2057,2022-04-08 16:31:00,None,T302R8,SCHEDULED
2864658,2001,2022-04-08 16:51:39,279,T302R8,REALTIME
2870325,201,2022-04-08 16:32:00,None,T302R8,SCHEDULED
2864658,2122,2022-04-08 16:32:24,84,T302R8,REALTIME
2864454,2063,2022-04-08 16:32:20,20,T302R8,REALTIME
2864748,2075,2022-04-08 16:33:04,124,T302R8,REALTIME
2862999,2079,2022-04-08 16:32:59,479,T302R8,REALTIME
2864658,2120,2022-04-08 16:33:41,101,T302R8,REALTIME
2866321,2104,2022-04-08 16:33:06,6,T302R8,REALTIME
2864454,2065,2022-04-08 16:34:04,4,T302R8,REALTIME
2864748,2077,2022-04-08 16:34:11,71,T302R8,REALTIME
2862999,2081,2022-04-08 16:33:59,479,T302R8,REALTIME
2864658,2118,2022-04-08 16:35:02,122,T302R8,REALTIME
2873159,2130,2022-04-08 16:35:00,None,T302R8,SCHEDULED
2866321,2102,2022-04-08 16:35:00,None,T302R8,SCHEDULED
2864454,2067,2022-04-08 16:35:16,16,T302R8,REALTIME
2862999,2083,2022-04-08 16:35:16,496,T302R8,REALTIME
2866321,201,2022-04-08 17:33:01,1261,T302R8,REALTIME
2864748,2079,2022-04-08 16:36:02,62,T302R8,REALTIME
2864454,2069,2022-04-08 16:36:34,34,T302R8,REALTIME
2862999,2085,2022-04-08 16:36:29,509,T302R8,REALTIME
2873159,2128,2022-04-08 16:37:20,20,T302R8,REALTIME
2864658,2116,2022-04-08 16:37:11,131,T302R8,REALTIME
2864748,2081,2022-04-08 16:36:56,56,T302R8,REALTIME
2864748,2083,2022-04-08 16:37:45,45,T302R8,REALTIME
2862999,2087,2022-04-08 16:37:40,520,T302R8,REALTIME
2873159,2126,2022-04-08 16:39:05,65,T302R8,REALTIME
2864454,2071,2022-04-08 16:38:48,48,T302R8,REALTIME
2864748,2085,2022-04-08 16:38:50,50,T302R8,REALTIME
2873159,2124,2022-04-08 16:39:27,27,T302R8,REALTIME
2864658,2114,2022-04-08 16:39:27,147,T302R8,REALTIME
2862999,2089,2022-04-08 16:39:27,567,T302R8,REALTIME
2864454,2073,2022-04-08 16:39:58,58,T302R8,REALTIME
2864748,2087,2022-04-08 16:39:56,56,T302R8,REALTIME
2864658,2110,2022-04-08 16:40:52,112,T302R8,REALTIME
2866321,2061,2022-04-08 16:40:50,50,T302R8,REALTIME
2862999,2091,2022-04-08 16:40:56,536,T302R8,REALTIME
2864748,2089,2022-04-08 16:41:19,79,T302R8,REALTIME
2873159,2122,2022-04-08 16:42:38,98,T302R8,REALTIME
2866321,2063,2022-04-08 16:42:24,24,T302R8,REALTIME
2862999,2093,2022-04-08 16:43:01,541,T302R8,REALTIME
2873159,2120,2022-04-08 16:43:22,82,T302R8,REALTIME
2864658,2108,2022-04-08 16:43:28,208,T302R8,REALTIME
2864454,2075,2022-04-08 16:43:25,145,T302R8,REALTIME
2864748,2091,2022-04-08 16:43:24,84,T302R8,REALTIME
2864658,2106,2022-04-08 16:43:55,175,T302R8,REALTIME
2862999,2095,2022-04-08 16:44:14,494,T302R8,REALTIME
2873159,2118,2022-04-08 16:44:34,94,T302R8,REALTIME
2866321,2065,2022-04-08 16:44:00,None,T302R8,SCHEDULED
2864658,2104,2022-04-08 16:45:26,146,T302R8,REALTIME
2864454,2077,2022-04-08 16:44:50,110,T302R8,REALTIME
2864748,2093,2022-04-08 16:45:26,86,T302R8,REALTIME
2862999,2097,2022-04-08 16:45:14,494,T302R8,REALTIME
2865057,2130,2022-04-08 16:45:00,None,T302R8,SCHEDULED
2866321,2067,2022-04-08 16:45:00,None,T302R8,SCHEDULED
2866321,2069,2022-04-08 16:46:01,1,T302R8,REALTIME
2864454,2079,2022-04-08 16:46:08,68,T302R8,REALTIME
2864454,2081,2022-04-08 16:46:43,43,T302R8,REALTIME
2864748,2095,2022-04-08 16:47:10,70,T302R8,REALTIME
2865057,2128,2022-04-08 16:47:00,None,T302R8,SCHEDULED
2873159,2116,2022-04-08 16:47:13,133,T302R8,REALTIME
2862999,2099,2022-04-08 16:48:13,553,T302R8,REALTIME
2864658,2102,2022-04-08 16:48:14,194,T302R8,REALTIME
2864454,2083,2022-04-08 16:47:48,48,T302R8,REALTIME
2865057,2126,2022-04-08 16:48:00,None,T302R8,SCHEDULED
2866321,2071,2022-04-08 16:48:28,28,T302R8,REALTIME
2864748,2097,2022-04-08 16:48:45,105,T302R8,REALTIME
2862999,2055,2022-04-08 16:48:21,501,T302R8,REALTIME
2865057,2124,2022-04-08 16:49:04,4,T302R8,REALTIME
2864454,2085,2022-04-08 16:49:02,62,T302R8,REALTIME
2873159,2114,2022-04-08 16:49:50,170,T302R8,REALTIME
2866321,2073,2022-04-08 16:49:26,26,T302R8,REALTIME
2864454,2087,2022-04-08 16:49:31,31,T302R8,REALTIME
2864748,2099,2022-04-08 16:50:34,94,T302R8,REALTIME
2862999,2057,2022-04-08 16:49:29,509,T302R8,REALTIME
2864658,201,2022-04-08 17:35:05,785,T302R8,REALTIME
2864748,2055,2022-04-08 16:50:11,11,T302R8,REALTIME
2873159,2110,2022-04-08 16:51:00,120,T302R8,REALTIME
2865057,2122,2022-04-08 16:51:31,31,T302R8,REALTIME
2864454,2089,2022-04-08 16:51:20,80,T302R8,REALTIME
2864748,2057,2022-04-08 16:51:08,8,T302R8,REALTIME
2873159,2108,2022-04-08 16:52:17,137,T302R8,REALTIME
2865057,2120,2022-04-08 16:52:40,40,T302R8,REALTIME
2866321,2075,2022-04-08 16:52:46,106,T302R8,REALTIME
2864454,2091,2022-04-08 16:53:01,61,T302R8,REALTIME
2873159,2106,2022-04-08 16:53:20,140,T302R8,REALTIME
2865057,2118,2022-04-08 16:53:43,43,T302R8,REALTIME
2873159,2104,2022-04-08 16:54:09,69,T302R8,REALTIME
2864454,2093,2022-04-08 16:54:54,54,T302R8,REALTIME
2864658,2061,2022-04-08 16:55:02,302,T302R8,REALTIME
2868484,2130,2022-04-08 16:55:16,16,T302R8,REALTIME
2866321,2077,2022-04-08 16:55:21,141,T302R8,REALTIME
2864658,2063,2022-04-08 16:55:43,223,T302R8,REALTIME
2864454,2095,2022-04-08 16:56:24,24,T302R8,REALTIME
2866321,2079,2022-04-08 16:56:41,101,T302R8,REALTIME
2865057,2116,2022-04-08 16:57:05,125,T302R8,REALTIME
2873159,2102,2022-04-08 16:58:04,184,T302R8,REALTIME
2864658,2065,2022-04-08 16:57:14,194,T302R8,REALTIME
2864454,2097,2022-04-08 16:57:00,None,T302R8,SCHEDULED
2868484,2128,2022-04-08 16:57:55,55,T302R8,REALTIME
2866321,2081,2022-04-08 16:57:38,98,T302R8,REALTIME
2864658,2067,2022-04-08 16:58:13,193,T302R8,REALTIME
2866321,2083,2022-04-08 16:58:21,81,T302R8,REALTIME
2873159,201,2022-04-08 17:44:01,721,T302R8,REALTIME
2873159,2001,2022-04-08 16:59:43,163,T302R8,REALTIME
2868484,2126,2022-04-08 16:59:02,62,T302R8,REALTIME
2865057,2114,2022-04-08 16:59:33,153,T302R8,REALTIME
2864658,2069,2022-04-08 16:59:30,210,T302R8,REALTIME
2866321,2085,2022-04-08 16:59:33,93,T302R8,REALTIME
2864454,2099,2022-04-08 16:59:04,4,T302R8,REALTIME
2868484,2124,2022-04-08 17:00:09,69,T302R8,REALTIME
2866321,2087,2022-04-08 17:00:04,64,T302R8,REALTIME
2864454,2055,2022-04-08 17:00:04,4,T302R8,REALTIME
2865057,2110,2022-04-08 17:00:50,110,T302R8,REALTIME
2864658,2071,2022-04-08 17:00:39,159,T302R8,REALTIME
2873159,2061,2022-04-08 17:01:22,82,T302R8,REALTIME
2864658,2073,2022-04-08 17:01:17,137,T302R8,REALTIME
2866321,2089,2022-04-08 17:01:20,80,T302R8,REALTIME
2864454,2057,2022-04-08 17:01:07,7,T302R8,REALTIME
2865057,2108,2022-04-08 17:02:03,123,T302R8,REALTIME
2868484,2122,2022-04-08 17:02:30,90,T302R8,REALTIME
2865057,2106,2022-04-08 17:02:37,97,T302R8,REALTIME
2873159,2063,2022-04-08 17:02:22,22,T302R8,REALTIME
2866321,2091,2022-04-08 17:03:27,87,T302R8,REALTIME
2868484,2120,2022-04-08 17:03:43,103,T302R8,REALTIME
2865057,2104,2022-04-08 17:04:19,79,T302R8,REALTIME
2873159,2065,2022-04-08 17:04:06,6,T302R8,REALTIME
2864658,2075,2022-04-08 17:05:01,241,T302R8,REALTIME
2866321,2093,2022-04-08 17:05:35,95,T302R8,REALTIME
2868484,2118,2022-04-08 17:05:05,125,T302R8,REALTIME
2865057,201,2022-04-08 17:42:00,None,T302R8,SCHEDULED
2868613,2130,2022-04-08 17:05:00,None,T302R8,SCHEDULED
2873159,2067,2022-04-08 17:05:17,17,T302R8,REALTIME
2865057,2102,2022-04-08 17:06:35,95,T302R8,REALTIME
2864658,2077,2022-04-08 17:06:32,212,T302R8,REALTIME
2866321,2095,2022-04-08 17:07:04,64,T302R8,REALTIME
2868613,2128,2022-04-08 17:07:23,23,T302R8,REALTIME
2873159,2069,2022-04-08 17:07:11,71,T302R8,REALTIME
2868484,2116,2022-04-08 17:07:42,162,T302R8,REALTIME
2864658,2079,2022-04-08 17:08:03,183,T302R8,REALTIME
2866321,2097,2022-04-08 17:07:59,59,T302R8,REALTIME
2868613,2126,2022-04-08 17:08:00,None,T302R8,SCHEDULED
2873159,2071,2022-04-08 17:08:12,12,T302R8,REALTIME
2864658,2081,2022-04-08 17:08:21,141,T302R8,REALTIME
2865057,2001,2022-04-08 17:09:08,128,T302R8,REALTIME
2868613,2124,2022-04-08 17:09:00,None,T302R8,SCHEDULED
2868484,2114,2022-04-08 17:09:42,162,T302R8,REALTIME
2873159,2073,2022-04-08 17:09:19,19,T302R8,REALTIME
2864658,2083,2022-04-08 17:09:26,146,T302R8,REALTIME
2866321,2099,2022-04-08 17:10:01,61,T302R8,REALTIME
2864658,2085,2022-04-08 17:09:59,119,T302R8,REALTIME
2866321,2055,2022-04-08 17:10:32,32,T302R8,REALTIME
2868613,2122,2022-04-08 17:11:18,18,T302R8,REALTIME
2868484,2110,2022-04-08 17:11:11,131,T302R8,REALTIME
2865057,2061,2022-04-08 17:10:58,58,T302R8,REALTIME
2864658,2087,2022-04-08 17:11:03,123,T302R8,REALTIME
2866321,2057,2022-04-08 17:10:55,-4,T302R8,REALTIME
2864658,2089,2022-04-08 17:11:47,107,T302R8,REALTIME
2868613,2120,2022-04-08 17:12:00,None,T302R8,SCHEDULED
2865057,2063,2022-04-08 17:12:12,12,T302R8,REALTIME
2868613,2118,2022-04-08 17:12:51,-8,T302R8,REALTIME
2873159,2075,2022-04-08 17:13:06,126,T302R8,REALTIME
2868484,2108,2022-04-08 17:13:35,215,T302R8,REALTIME
2864658,2091,2022-04-08 17:13:38,98,T302R8,REALTIME
2865057,2065,2022-04-08 17:13:54,-5,T302R8,REALTIME
2868484,2106,2022-04-08 17:14:40,220,T302R8,REALTIME
2861416,2102,2022-04-08 17:45:00,None,T302R8,SCHEDULED
2868484,201,2022-04-08 18:10:01,1081,T302R8,REALTIME
2868613,2116,2022-04-08 17:15:20,20,T302R8,REALTIME
2865057,2067,2022-04-08 17:15:07,7,T302R8,REALTIME
2864658,2093,2022-04-08 17:15:44,104,T302R8,REALTIME
2873159,2077,2022-04-08 17:15:43,163,T302R8,REALTIME
2868484,2104,2022-04-08 17:16:36,216,T302R8,REALTIME
2864658,2095,2022-04-08 17:16:00,None,T302R8,SCHEDULED
2873640,2001,2022-04-08 17:41:30,150,T302R8,REALTIME
2865057,2069,2022-04-08 17:16:55,55,T302R8,REALTIME
2873159,2079,2022-04-08 17:17:09,129,T302R8,REALTIME
2873640,2130,2022-04-08 17:16:55,-4,T302R8,REALTIME
2868613,2114,2022-04-08 17:17:41,41,T302R8,REALTIME
2868484,2102,2022-04-08 17:17:50,170,T302R8,REALTIME
2864658,2097,2022-04-08 17:17:41,41,T302R8,REALTIME
2873159,2081,2022-04-08 17:18:01,121,T302R8,REALTIME
2865057,2071,2022-04-08 17:18:47,47,T302R8,REALTIME
2873159,2083,2022-04-08 17:18:45,105,T302R8,REALTIME
2873640,2128,2022-04-08 17:19:00,None,T302R8,SCHEDULED
2868613,2110,2022-04-08 17:19:00,None,T302R8,SCHEDULED
2868613,2108,2022-04-08 17:20:10,10,T302R8,REALTIME
2865057,2073,2022-04-08 17:19:52,52,T302R8,REALTIME
2873159,2085,2022-04-08 17:19:53,113,T302R8,REALTIME
2864658,2099,2022-04-08 17:19:26,26,T302R8,REALTIME
2873640,2126,2022-04-08 17:20:34,34,T302R8,REALTIME
2864658,2055,2022-04-08 17:20:27,27,T302R8,REALTIME
2868484,2001,2022-04-08 17:21:09,249,T302R8,REALTIME
2868613,2106,2022-04-08 17:21:05,5,T302R8,REALTIME
2865057,2075,2022-04-08 17:21:15,15,T302R8,REALTIME
2873159,2087,2022-04-08 17:20:57,117,T302R8,REALTIME
2873640,2124,2022-04-08 17:21:34,34,T302R8,REALTIME
2864658,2057,2022-04-08 17:21:25,25,T302R8,REALTIME
2873159,2089,2022-04-08 17:22:13,133,T302R8,REALTIME
2873640,2122,2022-04-08 17:23:17,17,T302R8,REALTIME
2868613,2104,2022-04-08 17:23:00,None,T302R8,SCHEDULED
2865057,2077,2022-04-08 17:23:23,23,T302R8,REALTIME
2868613,201,2022-04-08 18:02:00,None,T302R8,SCHEDULED
2873159,2091,2022-04-08 17:23:55,115,T302R8,REALTIME
2873640,2120,2022-04-08 17:24:00,None,T302R8,SCHEDULED
2861416,2130,2022-04-08 17:25:00,None,T302R8,SCHEDULED
2873640,2118,2022-04-08 17:24:59,0,T302R8,REALTIME
2868613,2102,2022-04-08 17:25:00,None,T302R8,SCHEDULED
2868484,2061,2022-04-08 17:24:51,291,T302R8,REALTIME
2865057,2079,2022-04-08 17:25:00,None,T302R8,SCHEDULED
2873159,2093,2022-04-08 17:26:07,127,T302R8,REALTIME
2865057,2081,2022-04-08 17:26:00,None,T302R8,SCHEDULED
2868484,2063,2022-04-08 17:26:34,274,T302R8,REALTIME
2861416,2128,2022-04-08 17:27:00,None,T302R8,SCHEDULED
2865057,2083,2022-04-08 17:27:00,None,T302R8,SCHEDULED
2873159,2095,2022-04-08 17:27:40,100,T302R8,REALTIME
2868613,2001,2022-04-08 17:27:44,44,T302R8,REALTIME
2861416,2126,2022-04-08 17:28:26,26,T302R8,REALTIME
2873640,2116,2022-04-08 17:28:22,82,T302R8,REALTIME
2868484,2065,2022-04-08 17:28:11,251,T302R8,REALTIME
2865057,2085,2022-04-08 17:28:00,None,T302R8,SCHEDULED
2861416,2124,2022-04-08 17:28:57,-2,T302R8,REALTIME
2865057,2087,2022-04-08 17:28:52,-7,T302R8,REALTIME
2873159,2097,2022-04-08 17:29:11,131,T302R8,REALTIME
2868484,2067,2022-04-08 17:29:29,269,T302R8,REALTIME
